Vernier Format 2
Untitled.cmbl 10/2/17 4:40 PM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

0	0.6199725	0.502495	-1.15347512346
0.05	0.6463835	0.457333333333	-1.53637533951
0.1	0.6693645	0.3760995	-2.11072037037
0.15	0.686343	0.250008888889	-2.73328654321
0.2	0.6954325	0.0905138888889	-3.13120888889
0.25	0.6957755	-0.0786994444444	-3.16038506173
0.3	0.6872005	-0.239051944444	-2.84600015432
0.35	0.670908	-0.375013333333	-2.23558719136
0.4	0.6480985	-0.471434444444	-1.40423564815
0.45	0.621859	-0.520121388889	-0.450240432099
0.5	0.594076	-0.517834722222	0.538795833333
0.55	0.568008	-0.464002777778	1.47246512346
0.6	0.5458845	-0.364913888889	2.2679816358
0.65	0.5301065	-0.22981	2.87474228395
0.7	0.5218745	-0.0682188888889	3.23420416667
0.75	0.522732	0.105663055556	3.27485601852
0.8	0.532336	0.277448888889	2.89665617284
0.85	0.55223	0.411218888889	2.15068410494
0.9	0.575554	0.495730277778	1.2692058642
0.95	0.602994	0.542321111111	0.277364197531
1	0.6323205	0.528505833333	-0.799433487654
1.05	0.658217	0.457142777778	-1.7534287037
1.1	0.6796545	0.343952777778	-2.48166851852
1.15	0.694232	0.194176111111	-2.87775941358
1.2	0.698691	0.0449711111111	-3.00019135802
1.25	0.6988625	-0.107378055556	-3.01093657407
1.3	0.6885725	-0.267063611111	-2.75580385802
1.35	0.6707365	-0.396165	-2.19223580247
1.4	0.647927	-0.496397222222	-1.36898287037
1.45	0.6189435	-0.543083333333	-0.315792901235
1.5	0.5911605	-0.529935	0.785565277778
1.55	0.5637205	-0.460668055556	1.79275725309
1.6	0.542969	-0.340141666667	2.55196234568
1.65	0.5287345	-0.192651666667	3.00188518519
1.7	0.523075	-0.0288691666667	3.16068148148
1.75	0.525819	0.135103888889	3.01877052469
1.8	0.537138	0.28469	2.58620941358
1.85	0.5554885	0.404263611111	1.89655709877
1.9	0.579327	0.480866944444	1.03810432099
1.95	0.605395	0.510879444444	0.0997240740741
2	0.6323205	0.492014444444	-0.860040740741
2.05	0.6566735	0.422175833333	-1.74628287037
2.1	0.6762245	0.310129166667	-2.45578472222
2.15	0.6889155	0.166736111111	-2.91830540123
2.2	0.693546	0.00695527777778	-3.08927608025
2.25	0.689773	-0.155398055556	-2.93354984568
2.3	0.6772535	-0.299648611111	-2.45864305556
2.35	0.6583885	-0.409980277778	-1.75639290123
2.4	0.6347215	-0.480676388889	-0.90593287037
2.45	0.608482	-0.504686388889	0.0463155864198
2.5	0.5822425	-0.477436944444	1.02259521605
2.55	0.558747	-0.400357222222	1.92424058642
2.6	0.5400535	-0.274304722222	2.57805787037
2.65	0.530621	-0.127386388889	2.89088657407
2.7	0.5273625	0.0228666666667	2.96949074074
2.75	0.5325075	0.178169444444	2.81175308642
2.8	0.5458845	0.316036388889	2.37649243827
2.85	0.5654355	0.423700277778	1.72913287037
2.9	0.589617	0.495063333333	0.896140432099
2.95	0.616371	0.5239325	-0.160066666667
3	0.64484	0.486774166667	-1.33817638889
3.05	0.6683355	0.376918888889	-2.23701635802
3.1	0.683256	0.242863055556	-2.7052007716
3.15	0.6930315	0.0947061111111	-2.87765354938
3.2	0.6923455	-0.0486869444444	-2.89141589506
3.25	0.688744	-0.199130555556	-2.74468811728
3.3	0.67228	-0.340903888889	-2.22478904321
3.35	0.6522145	-0.431798888889	-1.46251388889
3.4	0.6278615	-0.488108055556	-0.627510030864
3.45	0.601622	-0.497635833333	0.278475771605
3.5	0.57624	-0.460858611111	1.18387932099
3.55	0.553602	-0.376251944444	2.00586188272
3.6	0.5369665	-0.251533333333	2.61659243827
3.65	0.527534	-0.102995277778	2.94604182099
3.7	0.5263335	0.0545941666667	2.98129459877
3.75	0.5331935	0.206562222222	2.72489151235
3.8	0.547771	0.338426666667	2.19011851852
3.85	0.5685225	0.434180833333	1.4406
3.9	0.5928755	0.487250555556	0.566479320988
3.95	0.619115	0.492681388889	-0.346652314815
4	0.644154	0.449901666667	-1.19764166667
4.05	0.665763	0.365295	-1.88941126543
4.1	0.6813695	0.25725	-2.46605354938
4.15	0.6930315	0.114905	-2.90962453704
4.2	0.6937175	-0.0464955555556	-3.05592885802
4.25	0.688058	-0.203513333333	-2.87908271605
4.3	0.672966	-0.3472875	-2.36415925926
4.35	0.652043	-0.455999444444	-1.4879742284
4.4	0.6247745	-0.505258055556	-0.408212345679
4.45	0.598878	-0.491919166667	0.596121296296
4.5	0.574182	-0.437896666667	1.42953719136
4.55	0.5534305	-0.343190555556	2.10336280864
4.6	0.5386815	-0.218948333333	2.57038271605
4.65	0.5311355	-0.0803191666667	2.86357361111
4.7	0.5297635	0.07546	2.92973873457
4.75	0.5386815	0.228857222222	2.63077824074
