Vernier Format 2
Untitled.cmbl 10/2/17 4:48 PM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

0	0.64827	-0.285642777778	0.936876975309
0.05	0.6517	-0.442374722222	4.6944366821
0.1	0.5469135	0.134684666667	6.57156240741
0.15	0.664391	0.707151666667	0.543538549383
0.2	0.68257	0.178264722222	-5.47994373457
0.25	0.6693645	-0.209515833333	-5.16011740741
0.3	0.647241	-0.398070555556	-2.95361111111
0.35	0.6268325	-0.458000277778	-1.01142654321
0.4	0.6004215	-0.471053333333	0.259684876543
0.45	0.5770975	-0.425034166667	1.24242222222
0.5	0.556346	-0.338903055556	1.99554012346
0.55	0.5417685	-0.216280555556	2.51766234568
0.6	0.534051	-0.0762222222222	2.76649614198
0.65	0.5338795	0.0706961111111	2.74924027778
0.7	0.5414255	0.209420555556	2.46144845679
0.75	0.55566	0.326898055556	1.92773410494
0.8	0.575554	0.409408611111	1.21135108025
0.85	0.598192	0.451616666667	0.39529691358
0.9	0.6223735	0.451045	-0.469666512346
0.95	0.645183	0.403787222222	-1.30557021605
1	0.664391	0.31556	-2.01666003086
1.05	0.678111	0.193509166667	-2.51522746914
1.1	0.6844565	0.0530697222222	-2.74278256173
1.15	0.683599	-0.0919430555556	-2.68953287037
1.2	0.6748525	-0.226761111111	-2.36421219136
1.25	0.659932	-0.337188055556	-1.81393009259
1.3	0.6398665	-0.41503	-1.09119521605
1.35	0.616714	-0.450568611111	-0.262278549383
1.4	0.593047	-0.441707777778	0.584846759259
1.45	0.5709235	-0.390829444444	1.39317283951
1.5	0.55223	-0.297838333333	2.07970216049
1.55	0.539882	-0.173691388889	2.54434012346
1.6	0.5342225	-0.0327755555556	2.74489984568
1.65	0.536452	0.111856111111	2.66518410494
1.7	0.5458845	0.244482777778	2.3154617284
1.75	0.561834	0.353099444444	1.72966219136
1.8	0.582757	0.423795555556	0.987024845679
1.85	0.6059095	0.453236388889	0.185103549383
1.9	0.6295765	0.442660555556	-0.645718672839
1.95	0.6515285	0.392735	-1.52878487654
2	0.671251	0.2889775	-2.33838132716
2.05	0.68257	0.1397725	-2.74315308642
2.1	0.684628	-0.00447805555556	-2.72563256173
2.15	0.681541	-0.137771666667	-2.52184398148
2.2	0.6707365	-0.262395	-2.14629074074
2.25	0.6542725	-0.361388611111	-1.56679012346
2.3	0.633178	-0.425605833333	-0.829657716049
2.35	0.6100255	-0.447615	-0.00688117283951
2.4	0.5867015	-0.426272777778	0.819600617284
2.45	0.5657785	-0.363484722222	1.58558101852
2.5	0.5488	-0.262490277778	2.2122970679
2.55	0.5383385	-0.132626666667	2.60383580247
2.6	0.53508	0.0094325	2.71314058642
2.65	0.5393675	0.149681388889	2.54449891975
2.7	0.5506865	0.273828333333	2.12337114198
2.75	0.5678365	0.37044	1.49252638889
2.8	0.589274	0.428845277778	0.717177006173
2.85	0.6124265	0.444375555556	-0.118462037037
2.9	0.6354075	0.416745	-0.946214197531
2.95	0.655816	0.34643	-1.68758117284
3	0.6714225	0.241529166667	-2.26501743827
3.05	0.6810265	0.110712777778	-2.61193441358
3.1	0.682913	-0.03087	-2.68143425926
3.15	0.677768	-0.168355833333	-2.47563425926
3.2	0.66542	-0.288786944444	-2.01406635802
3.25	0.647584	-0.377585833333	-1.35712608025
3.3	0.6261465	-0.428464166667	-0.590563425926
3.35	0.6031655	-0.438754166667	0.229884104938
3.4	0.5805275	-0.405406944444	1.0419683642
3.45	0.5609765	-0.330995	1.76248009259
3.5	0.546056	-0.222283055556	2.3107507716
3.55	0.537824	-0.0904186111111	2.62066820988
3.6	0.5366235	0.0508783333333	2.65454475309
3.65	0.5431405	0.186553888889	2.4051816358
3.7	0.5561745	0.300696666667	1.91952962963
3.75	0.5743535	0.385493888889	1.25459660494
3.8	0.5963055	0.430941388889	0.469137191358
3.85	0.619115	0.434085555556	-0.359461882716
3.9	0.64141	0.394354722222	-1.16503549383
3.95	0.660275	0.312701666667	-1.85108842593
4	0.6738235	0.201321944444	-2.34409799383
4.05	0.681198	0.0697433333333	-2.61405169753
4.1	0.681198	-0.0706961111111	-2.61664537037
4.15	0.6738235	-0.203513333333	-2.33732268519
4.2	0.659932	-0.314130833333	-1.81742361111
4.25	0.641067	-0.391591666667	-1.13126481481
4.3	0.6192865	-0.430941388889	-0.348028549383
4.35	0.5963055	-0.428178333333	0.474800925926
4.4	0.5746965	-0.381682777778	1.25374969136
4.45	0.556689	-0.298028888889	1.91328364198
4.5	0.543655	-0.183505	2.39411882716
4.55	0.537481	-0.0484963888889	2.62484984568
4.6	0.5386815	0.0903233333333	2.5767345679
4.65	0.5469135	0.219424722222	2.26776990741
4.7	0.561491	0.326231111111	1.72934459877
4.75	0.5808705	0.399595	1.01534351852
4.8	0.6031655	0.431036666667	0.216598148148
