Vernier Format 2
Untitled.cmbl 10/2/17 4:46 PM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

0	0.629405	-0.270017222222	-0.387484135802
0.05	0.6168855	-0.291931111111	-0.24611308642
0.1	0.6011075	-0.311787	0.105154907407
0.15	0.5839575	-0.296218611111	0.718902592593
0.2	0.570066	-0.244863888889	1.44304546296
0.25	0.557032	-0.143011944444	1.97126546296
0.3	0.5551455	-0.0250580555556	2.05620030864
0.35	0.556346	0.0665038888889	1.98431851852
0.4	0.560805	0.170070833333	1.87448441358
0.45	0.57281	0.274495277778	1.3761287037
0.5	0.5915035	0.318227777778	0.664456635802
0.55	0.6059095	0.32928	0.110469290123
0.6	0.62426	0.330232777778	-0.454527932099
0.65	0.6408955	0.2889775	-1.0802382716
0.7	0.654444	0.217423888889	-1.60490123457
0.75	0.6635335	0.121479166667	-1.9638867284
0.8	0.667135	0.0124813888889	-2.10447438272
0.85	0.6649055	-0.0988030555556	-2.0064441358
0.9	0.6566735	-0.196939166667	-1.69319197531
0.95	0.6443255	-0.273447222222	-1.2348529321
1	0.628376	-0.324611388889	-0.669114660494
1.05	0.61054	-0.343190555556	-0.0364702160494
1.1	0.592704	-0.328041388889	0.597762191358
1.15	0.576583	-0.282212777778	1.19552438272
1.2	0.563206	-0.205418888889	1.70160817901
1.25	0.554974	-0.103852777778	2.0149132716
1.3	0.552573	0.00571666666667	2.10177484568
1.35	0.55566	0.11319	2.01041404321
1.4	0.564235	0.212374166667	1.76438564815
1.45	0.577612	0.294217777778	1.3720529321
1.5	0.594076	0.359197222222	0.750100771605
1.55	0.6151705	0.382349722222	-0.120791049383
1.6	0.6350645	0.346525277778	-0.966857716049
1.65	0.6517	0.267730555556	-1.47527052469
1.7	0.661304	0.188459444444	-1.74834722222
1.75	0.670908	0.0976597222222	-2.02994598765
1.8	0.672623	-0.0196272222222	-2.17127469136
1.85	0.66885	-0.135580277778	-1.99839845679
1.9	0.657531	-0.224665	-1.66212083333
1.95	0.646212	-0.302030555556	-1.23982854938
2	0.6271755	-0.364246944444	-0.52265154321
2.05	0.6065955	-0.362246111111	0.330772685185
2.1	0.588931	-0.315083611111	0.91196712963
2.15	0.575554	-0.263157222222	1.32335540123
2.2	0.5616625	-0.188364166667	1.76893780864
2.25	0.554974	-0.0799380555556	2.06069953704
2.3	0.5537735	0.0303936111111	2.08203117284
2.35	0.5582325	0.136437777778	1.88893487654
2.4	0.568008	0.226570555556	1.50840601852
2.45	0.5818995	0.292312222222	0.998775771605
2.5	0.5983635	0.329375277778	0.408212345679
2.55	0.616028	0.335377777778	-0.231895524691
2.6	0.6333495	0.3061275	-0.863851851852
2.65	0.647927	0.244959166667	-1.40148317901
2.7	0.6587315	0.160447777778	-1.79820925926
2.75	0.664734	0.0579288888889	-2.0110492284
2.8	0.664734	-0.0498302777778	-2.00199783951
2.85	0.6594175	-0.150253055556	-1.79180447531
2.9	0.6491275	-0.235621944444	-1.41154027778
2.95	0.634893	-0.296790277778	-0.897040277778
3	0.6182575	-0.328517777778	-0.297954783951
3.05	0.6007645	-0.327946111111	0.344217438272
3.1	0.5843005	-0.295361111111	0.999516820988
3.15	0.569723	-0.226951666667	1.59262098765
3.2	0.5599475	-0.123956388889	1.92244089506
3.25	0.5575465	-0.0202941666667	1.94467237654
3.3	0.5585755	0.0726016666667	1.86389799383
3.35	0.5644065	0.168641666667	1.68901033951
3.4	0.5760685	0.249246666667	1.34749243827
3.45	0.590303	0.308033055556	0.878408179012
3.5	0.607796	0.341475555556	0.275776234568
3.55	0.6254605	0.344048055556	-0.494703395062
3.6	0.6443255	0.297457222222	-1.32811929012
3.65	0.657874	0.196272222222	-1.84685385802
3.7	0.6638765	0.0902280555556	-1.91190740741
3.75	0.665763	0.00114333333333	-1.8351558642
3.8	0.6642195	-0.0890847222222	-1.77587191358
3.85	0.657188	-0.181599444444	-1.59950216049
3.9	0.6453545	-0.258393333333	-1.22664845679
3.95	0.6302625	-0.309748055556	-0.712518981481
4	0.613284	-0.332424166667	-0.118144444444
4.05	0.595791	-0.323468055556	0.51534691358
4.1	0.5794985	-0.279735555556	1.11416774691
4.15	0.566636	-0.206752777778	1.58812175926
4.2	0.558061	-0.113952222222	1.8907345679
4.25	0.5548025	-0.0100994444444	2.00030401235
4.3	0.557032	0.0940391666667	1.90926080247
4.35	0.564578	0.18865	1.62596820988
4.4	0.5767545	0.262680833333	1.18933132716
4.45	0.5918465	0.3112725	0.652705709877
4.5	0.6089965	0.330899722222	0.0467390432099
4.55	0.626318	0.316512777778	-0.566532253086
4.6	0.6419245	0.271351111111	-1.11633796296
4.65	0.654444	0.199606944444	-1.54159444444
4.7	0.662333	0.113856944444	-1.84516003086
4.75	0.667135	0.005145	-1.92545802469
