Vernier Format 2
Untitled.cmbl 10/2/17 4:27 PM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

0	0.665077	0.117382222222	-1.41437743827
0.05	0.672966	0.0562615277778	-1.65983945988
0.1	0.6748525	-0.0357863333333	-1.92951791667
0.15	0.6703935	-0.145965555556	-2.01444217593
0.2	0.6597605	-0.253153055556	-1.76447563272
0.25	0.6439825	-0.333853333333	-1.22878691358
0.3	0.6251175	-0.381968611111	-0.530220833333
0.35	0.6041945	-0.390257777778	0.24825154321
0.4	0.5843005	-0.355386111111	0.987977623457
0.45	0.567322	-0.286023888889	1.60246635802
0.5	0.554631	-0.189031111111	2.05741774691
0.55	0.5475995	-0.0724111111111	2.3108037037
0.6	0.547085	0.0517358333333	2.32784783951
0.65	0.5530875	0.169213333333	2.11940123457
0.7	0.564578	0.271446388889	1.70796003086
0.75	0.5812135	0.348049722222	1.10395185185
0.8	0.600936	0.387113611111	0.372694907407
0.85	0.621516	0.386256111111	-0.389474382716
0.9	0.641067	0.346715833333	-1.11178580247
0.95	0.6577025	0.270398333333	-1.7149470679
1	0.669193	0.166926666667	-2.12188904321
1.05	0.6748525	0.0501161111111	-2.32197237654
1.1	0.6745095	-0.0732686111111	-2.3108566358
1.15	0.6673065	-0.190650833333	-2.06128179012
1.2	0.6546155	-0.287929444444	-1.59733194444
1.25	0.6374655	-0.357672777778	-0.955477314815
1.3	0.6172285	-0.388066388889	-0.205641203704
1.35	0.5969915	-0.377490555556	0.537472530864
1.4	0.5781265	-0.331376111111	1.21082175926
1.45	0.56252	-0.252105	1.76952006173
1.5	0.551887	-0.147394722222	2.15391296296
1.55	0.5472565	-0.0286786111111	2.33388209877
1.6	0.5488	0.0948013888889	2.28730185185
1.65	0.557032	0.210182777778	1.99294645062
1.7	0.570752	0.302983333333	1.47966388889
1.75	0.588588	0.364151666667	0.813513425926
1.8	0.6086535	0.387780555556	0.0645242283951
1.85	0.629062	0.370058888889	-0.674513734568
1.9	0.6470695	0.316322222222	-1.32287901235
1.95	0.6618185	0.233144722222	-1.84854768519
2	0.6714225	0.125004444444	-2.20531003086
2.05	0.6748525	0.00352527777778	-2.33774614198
2.1	0.6717655	-0.118144444444	-2.23235833333
2.15	0.662676	-0.229524166667	-1.88485910494
2.2	0.6477555	-0.315274166667	-1.3290720679
2.25	0.629748	-0.366819444444	-0.6559875
2.3	0.6096825	-0.382540277778	0.0643125
2.35	0.58996	-0.359959444444	0.773126234568
2.4	0.5722955	-0.302221111111	1.40772916667
2.45	0.5585755	-0.214660833333	1.92175277778
2.5	0.549829	-0.102995277778	2.25368996914
2.55	0.547771	0.0207705555556	2.34065740741
2.6	0.5520585	0.141392222222	2.1737095679
2.65	0.56252	0.24696	1.78301774691
2.7	0.5777835	0.326612222222	1.21616790123
2.75	0.596477	0.373488888889	0.527997685185
2.8	0.616714	0.381301666667	-0.208552469136
2.85	0.6360935	0.351384444444	-0.916942746914
2.9	0.6532435	0.286309722222	-1.5391595679
2.95	0.6659345	0.191413055556	-2.00903780864
3	0.6731375	0.0772702777778	-2.27555092593
3.05	0.673995	-0.0451616666667	-2.31244459877
3.1	0.668507	-0.163973055556	-2.10262175926
3.15	0.656845	-0.264586388889	-1.66857854938
3.2	0.6408955	-0.336902222222	-1.07674475309
3.25	0.621859	-0.375966111111	-0.388627469136
3.3	0.6017935	-0.377395277778	0.338077314815
3.35	0.5825855	-0.340618055556	1.02952932099
3.4	0.5664645	-0.27097	1.63020277778
3.45	0.554288	-0.171976388889	2.08192530864
3.5	0.548457	-0.0535461111111	2.30836882716
3.55	0.5488	0.0690763888889	2.28364953704
3.6	0.55566	0.184171944444	2.02327654321
3.65	0.568008	0.279545	1.56017361111
3.7	0.584815	0.3455725	0.955953703704
3.75	0.6038515	0.378348055556	0.271012345679
3.8	0.6240885	0.374346388889	-0.43134367284
3.85	0.6429535	0.330042222222	-0.99385308642
3.9	0.6583885	0.2615375	-1.25674564815
3.95	0.669193	0.189983888889	-1.24938279321
4	0.6741665	0.137009444444	-1.15931882716
