Vernier Format 2
Untitled.cmbl 10/2/17 4:11 PM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

0	0.754257	0.548609444444	-3.81706067901
0.05	0.787185	0.383493055556	-4.48417450617
0.1	0.803649	0.135542166667	-5.22312777778
0.15	0.8034775	-0.161495833333	-5.48473938272
0.2	0.786842	-0.460382222222	-4.74704589506
0.25	0.753914	-0.676186388889	-3.07136385802
0.3	0.7146405	-0.781563611111	-0.979085030864
0.35	0.671594	-0.777657222222	1.22527222222
0.4	0.6319775	-0.653796111111	3.27062145062
0.45	0.6021365	-0.430369722222	4.81729737654
0.5	0.5863585	-0.142249722222	5.63192237654
0.55	0.5870445	0.167403055556	5.5906882716
0.6	0.6041945	0.450473333333	4.71116851852
0.65	0.6347215	0.667039722222	3.12770478395
0.7	0.675024	0.782706944444	1.0676404321
0.75	0.717899	0.778133611111	-1.12369552469
0.8	0.757001	0.665324722222	-3.18217191358
0.85	0.7889	0.444756666667	-4.83524135802
0.9	0.8045065	0.151110555556	-5.74191527778
0.95	0.8048495	-0.165688055556	-5.75027854938
1	0.787185	-0.461335	-4.82714274691
1.05	0.7558005	-0.683332222222	-3.07366111111
1.1	0.7139545	-0.7889	-0.833415895062
1.15	0.671594	-0.765271111111	1.41847438272
1.2	0.6333495	-0.634645277778	3.37373317901
1.25	0.6041945	-0.408455833333	4.8232787037
1.3	0.58996	-0.121002777778	5.51981219136
1.35	0.592018	0.174358333333	5.43819089506
1.4	0.6079675	0.451330833333	4.61589074074
1.45	0.6395235	0.667135	3.04703626543
1.5	0.67914	0.776323333333	0.977285339506
1.55	0.7215005	0.773179166667	-1.28794382716
1.6	0.761803	0.6422675	-3.40168132716
1.65	0.7901005	0.406264444444	-4.90786419753
1.7	0.803992	0.122146111111	-5.68162561728
1.75	0.803649	-0.191127222222	-5.67151558642
1.8	0.7842695	-0.483820555556	-4.7246662037
1.85	0.7520275	-0.698957777778	-2.94699459877
1.9	0.7094955	-0.797093888889	-0.700238734568
1.95	0.6673065	-0.769939722222	1.59542638889
2	0.6278615	-0.626546666667	3.61510354938
2.05	0.600593	-0.384541111111	5.04850478395
2.1	0.5873875	-0.0902280555556	5.70877978395
2.15	0.590989	0.219043611111	5.54124969136
2.2	0.61054	0.496397222222	4.55274274691
2.25	0.6432965	0.704769722222	2.8254625
2.3	0.685657	0.800142777778	0.599138425926
2.35	0.728532	0.767748333333	-1.70277268519
2.4	0.767291	0.615780277778	-3.6660242284
2.45	0.7938735	0.372536111111	-4.95687932099
2.5	0.80605	0.0873697222222	-5.46291018519
2.55	0.8024485	-0.198844722222	-5.29395092593
2.6	0.7856415	-0.466765833333	-4.46042916667
2.65	0.753571	-0.675424166667	-2.89792654321
2.7	0.7139545	-0.782230555556	-0.751900462963
2.75	0.669879	-0.758220555556	1.57568271605
2.8	0.633178	-0.611588055556	3.60509938272
2.85	0.605052	-0.372631388889	5.01425771605
2.9	0.59339	-0.0746977777778	5.56835092593
2.95	0.597849	0.220853888889	5.24520046296
3	0.6174	0.4741975	4.26669768519
3.05	0.647584	0.666086944444	2.75860925926
3.1	0.687029	0.773560277778	0.708654938272
3.15	0.7300755	0.755552777778	-1.6891162037
3.2	0.769006	0.592437222222	-3.79978364198
3.25	0.793016	0.336521111111	-5.06459614198
3.3	0.803306	0.0525933333333	-5.50192114198
3.35	0.7986755	-0.239337777778	-5.22450401235
3.4	0.778267	-0.499446111111	-4.1976212963
3.45	0.746025	-0.689525277778	-2.46234830247
3.5	0.704522	-0.765175833333	-0.281969290123
3.55	0.6642195	-0.714202222222	1.84928873457
3.6	0.6292335	-0.563472777778	3.60367021605
3.65	0.604709	-0.33271	4.83015987654
3.7	0.5942475	-0.0564997222222	5.4278691358
3.75	0.598192	0.237622777778	5.31121737654
3.8	0.6186005	0.510879444444	4.37047635802
3.85	0.653072	0.699910555556	2.8845241358
3.9	0.6926885	0.792444333333	1.5707812037
3.95	0.735049	0.826725277778	0.777053796296
4	0.7767235	0.834252222222	0.363897592592
