Vernier Format 2
Untitled.cmbl 10/2/17 4:43 PM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

0	0.603337	0.946108333333	-6.84931830247
0.05	0.6642195	0.60668125	-6.60660345679
0.1	0.6799975	0.224264833333	-5.6254699537
0.15	0.6769105	0.00209611111111	-3.95507054012
0.2	0.6751955	-0.133388888889	-2.8423425463
0.25	0.6649055	-0.258965	-2.17745716049
0.3	0.64827	-0.357196388889	-1.49596697531
0.35	0.627347	-0.415601666667	-0.692563580247
0.4	0.6048805	-0.427797222222	0.155249845679
0.45	0.5829285	-0.397689444444	0.95140154321
0.5	0.563549	-0.3284225	1.63904243827
0.55	0.5488	-0.227046944444	2.15941790123
0.6	0.5400535	-0.104710277778	2.48008055556
0.65	0.537824	0.0296313888889	2.57313518519
0.7	0.542969	0.1637825	2.39327191358
0.75	0.554974	0.279735555556	1.95139475309
0.8	0.572124	0.366438333333	1.31515092593
0.85	0.593047	0.416459166667	0.548747067901
0.9	0.6155135	0.423414444444	-0.267042438272
0.95	0.6371225	0.387494722222	-1.03535185185
1	0.6556445	0.315464722222	-1.69610324074
1.05	0.669879	0.21266	-2.2124029321
1.1	0.6779395	0.08575	-2.51427469136
1.15	0.678797	-0.0500208333333	-2.54439305556
1.2	0.672623	-0.178931666667	-2.31456188272
1.25	0.660275	-0.290883055556	-1.84823009259
1.3	0.6422675	-0.371678611111	-1.18980771605
1.35	0.621516	-0.413505555556	-0.432455246914
1.4	0.5993925	-0.4158875	0.353745216049
1.45	0.578298	-0.377204722222	1.10919212963
1.5	0.560119	-0.300506111111	1.7534287037
1.55	0.547085	-0.194366666667	2.21801373457
1.6	0.5400535	-0.0709819444444	2.48135092593
1.65	0.539539	0.0624069444444	2.5166566358
1.7	0.546399	0.191984722222	2.27761527778
1.75	0.5596045	0.300791944444	1.78164151235
1.8	0.5777835	0.3773	1.10411064815
1.85	0.598878	0.41503	0.328284876543
1.9	0.6210015	0.410266111111	-0.456909876543
1.95	0.64141	0.366819444444	-1.18271481481
2	0.6590745	0.28812	-1.8049845679
2.05	0.6714225	0.179789166667	-2.26014768519
2.1	0.677768	0.0534508333333	-2.49728348765
2.15	0.677082	-0.0802238888889	-2.4783337963
2.2	0.6693645	-0.204847222222	-2.19800540123
2.25	0.655816	-0.309271666667	-1.68721064815
2.3	0.6371225	-0.381015833333	-0.996711419753
2.35	0.616028	-0.411790555556	-0.228137345679
2.4	0.594419	-0.403310833333	0.53678441358
2.45	0.574182	-0.356243611111	1.25073256173
2.5	0.557375	-0.273923611111	1.85309984568
2.55	0.545713	-0.164258888889	2.2852375
2.6	0.540225	-0.0367772222222	2.49627777778
2.65	0.5417685	0.0963258333333	2.43905817901
2.7	0.5503435	0.218090833333	2.11543132716
2.75	0.564578	0.315750555556	1.586375
2.8	0.5831	0.382540277778	0.907309104938
2.85	0.604366	0.4107425	0.131112808642
2.9	0.625975	0.395402777778	-0.643336728395
2.95	0.6453545	0.342618888889	-1.33309490741
3	0.6614755	0.257726388889	-1.90433811728
3.05	0.67228	0.145298611111	-2.29847052469
3.1	0.6765675	0.0183886111111	-2.45933117284
3.15	0.6741665	-0.110141111111	-2.37654537037
3.2	0.6652485	-0.229524166667	-2.0410087963
3.25	0.6501565	-0.323468055556	-1.48389845679
3.3	0.631463	-0.382540277778	-0.799698148148
3.35	0.61054	-0.405788055556	-0.050550154321
3.4	0.589274	-0.388542777778	0.712624845679
3.45	0.570066	-0.331661944444	1.40370632716
3.5	0.5548025	-0.241910277778	1.94604861111
3.55	0.545027	-0.129768333333	2.30318148148
3.6	0.541254	-0.00362055555556	2.45022685185
3.65	0.5445125	0.125290277778	2.34669166667
3.7	0.554288	0.241719722222	1.98294228395
3.75	0.569723	0.332328888889	1.40360046296
3.8	0.588931	0.387780555556	0.684253240741
3.85	0.610197	0.401976944444	-0.0743695987654
3.9	0.6306055	0.378252777778	-0.79445787037
3.95	0.649299	0.320514444444	-1.45383302469
4	0.664048	0.229047777778	-2.00067453704
4.05	0.673309	0.111665555556	-2.33726975309
4.1	0.6755385	-0.0153397222222	-2.4183087963
4.15	0.671594	-0.138819722222	-2.26972839506
4.2	0.661304	-0.251342777778	-1.89306358025
4.25	0.6453545	-0.336902222222	-1.30816388889
4.3	0.6261465	-0.3867325	-0.60326712963
4.35	0.6052235	-0.398928055556	0.147998148148
4.4	0.5846435	-0.371202222222	0.879043364198
4.45	0.566636	-0.306889722222	1.5136992284
4.5	0.552916	-0.214756111111	2.0150720679
4.55	0.5441695	-0.0988983333333	2.3408691358
4.6	0.5424545	0.0298219444444	2.4139154321
4.65	0.547428	0.153206666667	2.22563595679
4.7	0.558404	0.260870555556	1.81673549383
4.75	0.574525	0.342333055556	1.22241388889
4.8	0.594076	0.388256944444	0.504707561728
