Vernier Format 2
Untitled.cmbl 10/2/17 3:58 PM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

0	0.769006	0.317656111111	-3.37890993827
0.05	0.7897575	0.170833055556	-3.9177004784
0.1	0.796103	-0.0487631666667	-4.4468362037
0.15	0.786842	-0.3026975	-4.40976256173
0.2	0.763861	-0.5307925	-3.48878638889
0.25	0.73059	-0.6799975	-1.86713743827
0.3	0.691831	-0.729160833333	0.0763810185185
0.35	0.653415	-0.672089444444	2.02571141975
0.4	0.6206585	-0.516119722222	3.70477052469
0.45	0.598535	-0.2804025	4.85127978395
0.5	0.5908175	-0.000666944444444	5.25388132716
0.55	0.598535	0.277925277778	4.84593364198
0.6	0.6203155	0.514023611111	3.69709537037
0.65	0.6532435	0.669516944444	2.00437978395
0.7	0.6913165	0.7245875	0.0484858024691
0.75	0.729904	0.674280833333	-1.90476157407
0.8	0.762832	0.523075	-3.57826280864
0.85	0.7852985	0.295170555556	-4.72021990741
0.9	0.7942165	0.0221044444444	-5.14822885802
0.95	0.787528	-0.251914444444	-4.78823765432
1	0.767291	-0.4844875	-3.7344654321
1.05	0.7362495	-0.646078611111	-2.15708888889
1.1	0.6988625	-0.712677777778	-0.269900771605
1.15	0.6607895	-0.675043055556	1.66455570988
1.2	0.627347	-0.537557222222	3.37648564815
1.25	0.60368	-0.317846666667	4.59905833333
1.3	0.5935615	-0.0490680555556	5.1191162037
1.35	0.598535	0.225998888889	4.85286774691
1.4	0.6175715	0.466098888889	3.84938101852
1.45	0.6480985	0.633787777778	2.27973256173
1.5	0.6847995	0.706198888889	0.40387191358
1.55	0.7228725	0.675138333333	-1.49697268519
1.6	0.756315	0.546132222222	-3.1511007716
1.65	0.7804965	0.340713333333	-4.34027330247
1.7	0.791987	0.0913713888889	-4.97418811728
1.75	0.790958	-0.183886111111	-4.91167530864
1.8	0.772779	-0.436372222222	-4.00621882716
1.85	0.7437955	-0.609491944444	-2.49214907407
1.9	0.708295	-0.694575	-0.700185802469
1.95	0.670565	-0.682188888889	1.17556898148
2	0.6364365	-0.575763611111	2.97240200617
2.05	0.608825	-0.371773888889	4.40590910494
2.1	0.596477	-0.102804722222	5.08375756173
2.15	0.598535	0.171785833333	4.91691558642
2.2	0.6148275	0.417507222222	4.02125154321
2.25	0.6429535	0.596724722222	2.55153888889
2.3	0.678111	0.686381111111	0.738191049383
2.35	0.7156695	0.674471388889	-1.1706462963
2.4	0.7496265	0.562043611111	-2.89776774691
2.45	0.77518	0.367200555556	-4.18968148148
2.5	0.788557	0.117953888889	-4.85577901235
2.55	0.7876995	-0.148538055556	-4.78257391975
2.6	0.7726075	-0.389209722222	-3.99737916667
2.65	0.746368	-0.570523333333	-2.65078657407
2.7	0.7122395	-0.668945277778	-0.934357407407
2.75	0.6755385	-0.669516944444	0.92054212963
2.8	0.64141	-0.572905277778	2.66714259259
2.85	0.614656	-0.388352222222	4.04480632716
2.9	0.6000785	-0.143107222222	4.80268811728
2.95	0.599564	0.122336666667	4.81544475309
3	0.6131125	0.367962777778	4.10027916667
3.05	0.638666	0.5565175	2.79576759259
3.1	0.67228	0.660656111111	1.15233179012
3.15	0.7084665	0.673232777778	-0.585164351852
3.2	0.742595	0.602346111111	-2.32625987654
3.25	0.772093	0.442946388889	-3.99266820988
3.3	0.7918155	0.180170277778	-5.06703101852
3.35	0.791644	-0.116715277778	-5.00245385802
3.4	0.7770665	-0.35672	-4.06492052469
3.45	0.7533995	-0.533269722222	-2.75495694444
3.5	0.721329	-0.64141	-1.18737283951
3.55	0.685657	-0.660179722222	0.54493595679
3.6	0.6515285	-0.586148888889	2.23976882716
3.65	0.6234025	-0.423509722222	3.63034799383
3.7	0.6069385	-0.202465277778	4.50849151235
3.75	0.6017935	0.05145	4.76277731481
3.8	0.611912	0.305174722222	4.2619337963
3.85	0.63455	0.506496666667	3.08223611111
3.9	0.6659345	0.628071111111	1.51512839506
3.95	0.7009205	0.660941944444	-0.182404012346
4	0.735049	0.611016388889	-1.90391466049
4.05	0.765576	0.471148611111	-3.54470385802
4.1	0.786499	0.236384166667	-4.67692145062
4.15	0.7907865	-0.0373488888889	-4.89489583333
4.2	0.781354	-0.285833333333	-4.30438533951
4.25	0.7606025	-0.49049	-3.11759475309
4.3	0.7290465	-0.614922777778	-1.5178808642
4.35	0.6950895	-0.644554166667	0.172823302469
4.4	0.6614755	-0.591865555556	1.76332700617
4.45	0.633178	-0.464860277778	3.21498981481
4.5	0.611569	-0.259155555556	4.32730493827
4.55	0.6048805	-0.00104805555556	4.71868487654
4.6	0.6120835	0.247150555556	4.30994320988
4.65	0.631463	0.453236388889	3.29539367284
4.7	0.6601035	0.590722222222	1.88893487654
4.75	0.693203	0.654844166667	0.223542839506
4.8	0.730247	0.612731388889	-1.36844825617
4.85	0.75803	0.487822222222	-2.29538458333
4.9	0.7798105	0.347687666667	-2.45399032407
4.95	0.7918155	0.222330694444	-2.18949921296
5	0.7962745	0.141963888889	-1.87370101852
