Vernier Format 2
Untitled.cmbl 10/2/17 4:36 PM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

0	0.6635335	0.161591111111	-1.55140805556
0.05	0.6738235	0.0946584722222	-1.82237805556
0.1	0.6775965	-0.00680283333333	-2.11899365741
0.15	0.6741665	-0.127100555556	-2.21927881173
0.2	0.664391	-0.245054444444	-1.97639458333
0.25	0.648613	-0.337092777778	-1.43184503086
0.3	0.6292335	-0.3935925	-0.733480092593
0.35	0.607796	-0.412552777778	0.0277893518518
0.4	0.5863585	-0.390924722222	0.788106018519
0.45	0.5671505	-0.330613888889	1.47151234568
0.5	0.5520585	-0.238480277778	2.01967716049
0.55	0.542283	-0.121288611111	2.37765694444
0.6	0.5393675	0.00933722222222	2.48780864198
0.65	0.543312	0.138152777778	2.33462314815
0.7	0.5537735	0.252200277778	1.94414305556
0.75	0.5695515	0.3404275	1.35887283951
0.8	0.589274	0.392925555556	0.650376697531
0.85	0.6103685	0.406931388889	-0.102741203704
0.9	0.631463	0.382445	-0.848342746914
0.95	0.6501565	0.319561666667	-1.52354459877
1	0.664734	0.224188611111	-2.05143641975
1.05	0.6734805	0.105948888889	-2.36987592593
1.1	0.67571	-0.0221997222222	-2.44948580247
1.15	0.671251	-0.149205	-2.27491574074
1.2	0.6601035	-0.259536666667	-1.86003395062
1.25	0.644154	-0.341951944444	-1.27153487654
1.3	0.624603	-0.390924722222	-0.573095833333
1.35	0.6035085	-0.401214722222	0.174358333333
1.4	0.5829285	-0.372440833333	0.89995154321
1.45	0.564921	-0.3087	1.55503919753
1.5	0.5506865	-0.2118025	2.07303271605
1.55	0.5427975	-0.0920383333333	2.36627654321
1.6	0.541254	0.0348716666667	2.41021018519
1.65	0.546399	0.158351666667	2.21414969136
1.7	0.557718	0.265634444444	1.79026944444
1.75	0.574182	0.3438575	1.20108225309
1.8	0.59339	0.389114444444	0.516087962963
1.85	0.6144845	0.398165833333	-0.229937037037
1.9	0.634893	0.366057222222	-0.967810493827
1.95	0.6525575	0.297266666667	-1.6078654321
2	0.665763	0.199035277778	-2.08965339506
2.05	0.673309	0.0801286111111	-2.36161851852
2.1	0.6741665	-0.0477341666667	-2.37601604938
2.15	0.668164	-0.167593611111	-2.14184444444
2.2	0.6566735	-0.269350277778	-1.71325324074
2.25	0.6402095	-0.344905555556	-1.13105308642
2.3	0.62083	-0.386637222222	-0.443888580247
2.35	0.6000785	-0.391210555556	0.291391203704
2.4	0.5801845	-0.357196388889	1.01349089506
2.45	0.562863	-0.286309722222	1.64285354938
2.5	0.5503435	-0.185601111111	2.09499953704
2.55	0.543655	-0.0678377777778	2.32509537037
2.6	0.543312	0.0560233333333	2.3236132716
2.65	0.549486	0.173881944444	2.09002391975
2.7	0.561491	0.272780277778	1.6594742284
2.75	0.5777835	0.3455725	1.07827978395
2.8	0.5973345	0.385398611111	0.380899382716
2.85	0.6179145	0.385875	-0.368142746914
2.9	0.6374655	0.347382777778	-1.08563734568
2.95	0.654101	0.272970833333	-1.69160401235
3	0.6659345	0.170070833333	-2.10230416667
3.05	0.671594	0.0535461111111	-2.28783117284
3.1	0.6714225	-0.0666944444444	-2.26337654321
3.15	0.664734	-0.181218333333	-2.02497037037
3.2	0.6525575	-0.277258333333	-1.58801589506
3.25	0.635922	-0.346239444444	-0.994858796296
3.3	0.6165425	-0.380444166667	-0.304677160494
3.35	0.596477	-0.378443333333	0.42530941358
3.4	0.5770975	-0.337092777778	1.12713611111
3.45	0.5613195	-0.260298888889	1.70060246914
3.5	0.550172	-0.159685555556	2.0922470679
3.55	0.544684	-0.0429702777778	2.2765037037
3.6	0.545713	0.0775561111111	2.22701219136
3.65	0.552916	0.187697222222	1.97262052469
3.7	0.5650925	0.281450555556	1.54143564815
3.75	0.582071	0.348907222222	0.940338734568
3.8	0.6014505	0.380348888889	0.224485030864
3.85	0.6216875	0.372345555556	-0.517252469136
3.9	0.6402095	0.326135833333	-1.19737700617
3.95	0.6556445	0.246769444444	-1.7362787037
4	0.665763	0.144726944444	-2.08531296296
4.05	0.670565	0.0306794444444	-2.2381808642
4.1	0.6690215	-0.0872744444444	-2.18191404321
4.15	0.6614755	-0.196176944444	-1.9123837963
4.2	0.648613	-0.285738055556	-1.45970848765
4.25	0.631806	-0.347573333333	-0.864963425926
4.3	0.612598	-0.376633055556	-0.166206790123
4.35	0.5925325	-0.3661525	0.570502160494
4.4	0.5743535	-0.316226944444	1.23146527778
4.45	0.559776	-0.23667	1.74300108025
4.5	0.549829	-0.135199166667	2.08129012346
4.55	0.545713	-0.02058	2.21912530864
4.6	0.547771	0.0948013888889	2.15137222222
4.65	0.5554885	0.202274722222	1.88332407407
4.7	0.568694	0.291359444444	1.41397515432
4.75	0.585844	0.350431666667	0.782442283951
