Vernier Format 2
Untitled.cmbl 10/2/17 4:27 PM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

0	0.6216875	0.426272777778	-1.07241490741
0.05	0.6443255	0.382778472222	-1.37995569444
0.1	0.6631905	0.309729	-1.83605041667
0.15	0.677082	0.202179444444	-2.33047856481
0.2	0.684285	0.0671708333333	-2.64972263889
0.25	0.6841135	-0.0755552777778	-2.66829651235
0.3	0.676396	-0.210563888889	-2.40565802469
0.35	0.662333	-0.326231111111	-1.88560015432
0.4	0.642439	-0.408360555556	-1.14624459877
0.45	0.6196295	-0.445328333333	-0.293773148148
0.5	0.596134	-0.437420277778	0.561186111111
0.55	0.574182	-0.386351388889	1.34706898148
0.6	0.556003	-0.297457222222	2.00056867284
0.65	0.543312	-0.179598611111	2.47648117284
0.7	0.537138	-0.0404930555556	2.7139345679
0.75	0.5390245	0.104138611111	2.65348611111
0.8	0.548114	0.236098333333	2.31223287037
0.85	0.563549	0.344429166667	1.73860771605
0.9	0.5839575	0.417411944444	0.984113580247
0.95	0.60711	0.446090555556	0.144292901235
1	0.6302625	0.4313225	-0.690975617284
1.05	0.6518715	0.374918055556	-1.46690725309
1.1	0.6693645	0.279163888889	-2.10172191358
1.15	0.680855	0.155969722222	-2.51543919753
1.2	0.685657	0.0167688888889	-2.66179645062
1.25	0.68257	-0.122813055556	-2.52194984568
1.3	0.67228	-0.241719722222	-2.20081080247
1.35	0.657874	-0.344619722222	-1.7662382716
1.4	0.637637	-0.43218	-1.0330757716
1.45	0.6120835	-0.462383055556	-0.018949691358
1.5	0.588588	-0.4296075	0.931128549383
1.55	0.5678365	-0.358816111111	1.67111929012
1.6	0.551544	-0.2563925	2.23484614198
1.65	0.5410825	-0.128053333333	2.59610771605
1.7	0.538167	0.0139105555556	2.69620231481
1.75	0.542626	0.152920833333	2.5169212963
1.8	0.5541165	0.275448055556	2.08774783951
1.85	0.5712665	0.370058888889	1.45160987654
1.9	0.592704	0.425891666667	0.683141666667
1.95	0.6155135	0.439706944444	-0.123331790123
2	0.638323	0.4124575	-0.906620987654
2.05	0.6583885	0.344715	-1.60124891975
2.1	0.673652	0.25039	-2.22801790123
2.15	0.684971	0.119573611111	-2.74431759259
2.2	0.6868575	-0.0373488888889	-2.92979166667
2.25	0.6813695	-0.195033611111	-2.63554212963
2.3	0.665763	-0.318418333333	-1.9466837963
2.35	0.647241	-0.39102	-1.17144027778
2.4	0.625632	-0.43218	-0.428220679012
2.45	0.602651	-0.436086388889	0.35030462963
2.5	0.580356	-0.398928055556	1.1449212963
2.55	0.5609765	-0.318704166667	1.86151604938
2.6	0.547085	-0.204085	2.37426929012
2.65	0.539882	-0.0708866666667	2.63183688272
2.7	0.5397105	0.0693622222222	2.62543209877
2.75	0.547085	0.20237	2.35161435185
2.8	0.560805	0.314130833333	1.84256635802
2.85	0.5798415	0.393116111111	1.16667638889
2.9	0.601622	0.433895	0.40217808642
2.95	0.6247745	0.435419444444	-0.419486882716
3	0.646898	0.392353888889	-1.24808595679
3.05	0.66542	0.310891388889	-2.0364037037
3.1	0.6803405	0.179598611111	-2.59282592593
3.15	0.6841135	0.0302030555556	-2.69747268519
3.2	0.682227	-0.101185	-2.51887978395
3.25	0.6738235	-0.224855555556	-2.20091666667
3.3	0.6590745	-0.328803611111	-1.69869691358
3.35	0.639695	-0.402358055556	-1.0206367284
3.4	0.6172285	-0.435800555556	-0.219615277778
3.45	0.594419	-0.426082222222	0.622799074074
3.5	0.57281	-0.371678611111	1.41519259259
3.55	0.55566	-0.278020555556	2.05080123457
3.6	0.543998	-0.157875277778	2.46907067901
3.65	0.539196	-0.0213422222222	2.63818873457
3.7	0.5417685	0.117191666667	2.53221867284
3.75	0.551544	0.241529166667	2.18210459877
3.8	0.5668075	0.342809444444	1.64337228395
3.85	0.5870445	0.412076388889	0.977094783951
3.9	0.609854	0.439097166667	0.380984074074
3.95	0.632492	0.436086388889	0.0323732716047
4	0.6532435	0.425701111111	-0.13336771605
