Vernier Format 2
Untitled.cmbl 10/2/17 4:21 PM .
Latest
Time	Position	Velocity	Acceleration
t	x	v	acc
s	m	m/s	m/s²

0	0.631806	0.743547777778	-1.10512694444
0.05	0.670222	0.702911805556	-1.63220361111
0.1	0.705208	0.6210015	-2.52538513889
0.15	0.735049	0.482296111111	-3.8915520216
0.2	0.7595735	0.216852222222	-4.97053050926
0.25	0.757687	-0.0731733333333	-4.8954675
0.3	0.7482545	-0.295646944444	-4.21493009259
0.35	0.7276745	-0.494872777778	-3.33387530864
0.4	0.6974905	-0.646840833333	-2.08573641975
0.45	0.659246	-0.718203888889	-0.570290432099
0.5	0.6210015	-0.688286666667	0.734274074074
0.55	0.590989	-0.639599722222	1.94954212963
0.6	0.553945	-0.514976388889	3.44868503086
0.65	0.533708	-0.276210277778	4.52627669753
0.7	0.5263335	-0.0234383333333	4.79654799383
0.75	0.5318215	0.224379166667	4.50960308642
0.8	0.549829	0.443232222222	3.7857037037
0.85	0.5781265	0.614255833333	2.7397125
0.9	0.6131125	0.730875833333	1.35940216049
0.95	0.654444	0.766223888889	-0.334054475309
1	0.694575	0.6937175	-1.96134598765
1.05	0.7263025	0.552134722222	-3.22573503086
1.1	0.7513415	0.3627225	-4.21350092593
1.15	0.7654045	0.115095555556	-4.78135648148
1.2	0.763175	-0.143107222222	-4.72736574074
1.25	0.7496265	-0.374251111111	-4.20571990741
1.3	0.7252735	-0.581099166667	-3.21758348765
1.35	0.6889155	-0.721538611111	-1.69393302469
1.4	0.64827	-0.755743333333	-0.0163560185185
1.45	0.61054	-0.713058888889	1.50443611111
1.5	0.5746965	-0.603965833333	2.93026805556
1.55	0.546399	-0.411409444444	4.08762839506
1.6	0.5314785	-0.169499166667	4.66649382716
1.65	0.5294205	0.0793663888889	4.66940509259
1.7	0.5400535	0.314511944444	4.20413194444
1.75	0.562177	0.514214166667	3.3399625
1.8	0.593047	0.6679925	2.03836219136
1.85	0.6330065	0.729923055556	0.471307407407
1.9	0.6693645	0.709438333333	-1.01539645062
1.95	0.7064085	0.622259166667	-2.36955833333
2	0.734363	0.465717777778	-3.54655648148
2.05	0.7546	0.262299722222	-4.52463580247
2.1	0.7633465	-0.0008575	-5.08465740741
2.15	0.755629	-0.283356111111	-4.79146651235
2.2	0.732991	-0.518882777778	-3.64162253086
2.25	0.69972	-0.66542	-2.05418888889
2.3	0.6621615	-0.713535277778	-0.579871141975
2.35	0.627347	-0.7160125	0.76703904321
2.4	0.587902	-0.648555833333	2.25570138889
2.45	0.5578895	-0.4827725	3.54189845679
2.5	0.5379955	-0.27097	4.33228055556
2.55	0.529935	-0.0320133333333	4.66659969136
2.6	0.5345655	0.211611944444	4.54432654321
2.65	0.551201	0.444756666667	3.8800287037
2.7	0.5812135	0.625498611111	2.64745185185
2.75	0.617743	0.716679444444	1.20648132716
2.8	0.6553015	0.742023333333	-0.203523919753
2.85	0.6947465	0.694860833333	-1.59325617284
2.9	0.72716	0.584243333333	-3.00479645062
2.95	0.755972	0.398546944444	-4.41840108025
3	0.7705495	0.132055	-5.45184737654
3.05	0.7726075	-0.195224166667	-5.40172067901
3.1	0.7485975	-0.471148611111	-4.06682608025
3.15	0.7184135	-0.608348611111	-2.46785324074
3.2	0.686	-0.689334722222	-1.27587530864
3.25	0.649299	-0.739450833333	-0.0366290123457
3.3	0.608825	-0.713725833333	1.52116265432
3.35	0.573153	-0.584148055556	2.99839166667
3.4	0.5479425	-0.3901625	3.98684567901
3.45	0.5331935	-0.1654975	4.48313703704
3.5	0.5307925	0.0738402777778	4.53988024691
3.55	0.5407395	0.306318055556	4.13442037037
3.6	0.56252	0.5084975	3.23431003086
3.65	0.594419	0.645316388889	1.9593345679
3.7	0.630091	0.7074375	0.554622530864
3.75	0.667478	0.704483888889	-0.935246666667
3.8	0.7040075	0.615685	-2.39361067901
3.85	0.7321335	0.450568611111	-3.45038944444
3.9	0.752199	0.235069333333	-3.74359092593
3.95	0.7544285	0.0391591666667	-3.34820932099
4	0.7465395	-0.0817483333333	-2.85659716049
