Vernier Format 2
1_500g.cmbl 11/20/17 4:55 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	4.98388464181	2.61368442305
0.05	0.244346095279	5.10993619889	2.76774743727
0.1	0.506145483078	5.24762328433	3.02200527892
0.15	0.767944870878	5.41052068118	3.29781039528
0.2	1.0471975512	5.58505360638	3.43894504467
0.25	1.32645023152	5.75958653158	3.44648659082
0.3	1.62315620435	5.93411945678	3.30211985022
0.35	1.91986217719	6.09895610836	2.97352391081
0.4	2.23402144255	6.24440021269	2.45638931762
0.45	2.54818070791	6.32197040167	2.33787930668
0.5	2.86233997327	6.45771823238	2.65031479007
0.55	3.19395253115	6.60316233671	2.77421161968
0.6	3.52556508903	6.70982134656	3.26441211947
0.65	3.85717764691	6.94253191349	3.46372441059
0.7	4.22369678983	7.10736856507	2.81191935044
0.75	4.57276264023	7.19463502767	2.63954115271
0.8	4.93928178314	7.340079132	3.00584482288
0.85	5.30580092606	7.50491578358	3.26979893815
0.9	5.6897733615	7.67944870878	3.26979893815
0.95	6.07374579694	7.84428536035	3.01123164156
1	6.4751715249	7.98972946469	2.67186206478
1.05	6.87659725286	8.07699592728	2.95736345477
1.1	7.27802298082	8.25152885248	3.75461261926
1.15	7.69690200129	8.50363196666	3.60916851493
1.2	8.13323431429	8.66846861824	2.4887102297
1.25	8.56956662729	8.72664625997	1.85306562557
1.3	9.00589894029	8.7848239017	2.4887102297
1.35	9.44223125329	8.94966055328	3.60916851493
1.4	9.89601685881	9.20176366746	3.74922580058
1.45	10.3672557568	9.37629659266	2.91965572402
1.5	10.8384946549	9.46356305526	2.4887102297
1.55	11.3097335529	9.59931088597	2.54257841649
1.6	11.7984257435	9.73505871668	2.4887102297
1.65	12.287117934	9.82232517928	2.92504254269
1.7	12.7758101246	9.99685810448	3.78693353133
1.75	13.2819556077	10.2489612187	3.78693353133
1.8	13.8055543833	10.4234941439	2.92504254269
1.85	14.3291531589	10.5107606065	2.4887102297
1.9	14.8527519345	10.6465084372	2.53719159781
1.95	15.3938040026	10.7822562679	2.45100249894
2	15.9348560707	10.8695227305	2.74189070761
2.05	16.4759081388	11.0343593821	3.31289348758
2.1	17.0344134995	11.2573736754	2.97891072948
2.15	17.6103721526	11.344640138	2.47254977366
2.2	18.1688775133	11.4319066006	3.15667574589
2.25	18.7448361664	11.6646171675	3.79232035001
2.3	19.3382481121	11.8585426399	3.59300805889
2.35	19.9316600578	12.0330755651	3.11896801514
2.4	20.542525296	12.1785196695	2.48332341102
2.45	21.1533905342	12.2560898584	2.30555839461
2.5	21.7642557724	12.3918376892	2.46716295498
2.55	22.3925743031	12.5275855199	2.30017157593
2.6	23.0208928338	12.6051557088	2.45100249894
2.65	23.6492113645	12.7505998132	2.97352391081
2.7	24.2949831878	12.9154364648	3.29134621287
2.75	24.940755011	13.08996939	3.36676167437
2.8	25.6039801268	13.2645023152	3.02200527892
2.85	26.2672052425	13.4196426931	2.00389654859
2.9	26.9478836508	13.5166054293	-1.00660220899E-13
2.95	27.6285620591	13.4196426931	-2.00389654859
3	28.2917871748	13.2645023152	-3.0273920976
3.05	28.9550122906	13.08996939	-3.4098562238
3.1	29.6007841138	12.9154364648	-3.52297941606
3.15	30.2465559371	12.7409035396	-3.71690488851
3.2	30.8748744678	12.5566743407	-4.19633175094
3.25	31.5031929985	12.343356321	-5.04744910222
3.3	32.1140582367	12.0427718388	-5.70787307226
3.35	32.7074701824	11.7324910829	-5.61737451846
3.4	33.2834288355	11.4803879687	-5.329718401
3.45	33.8593874887	11.1933782695	-4.86106517592
3.5	34.4004395568	10.9567891931	-3.7740051665
3.55	34.9414916249	10.8598264569	-2.77097952848
