Vernier Format 2
1_500g.cmbl 11/20/17 4:52 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	11.8876314608	2.37235494623
0.05	0.593411945678	11.9652016498	3.56661264736
0.1	1.18682389136	12.1533093581	5.27154075926
0.15	1.79768912955	12.5275855199	6.36937440604
0.2	2.44346095279	12.8669550966	6.13989593032
0.25	3.08923277603	13.1287544844	5.92334581942
0.3	3.75245789179	13.4390352404	5.99014237104
0.35	4.43313630007	13.7493159963	5.80160371728
0.4	5.13126800086	14.0014191104	5.97398191501
0.45	5.82939970166	14.32139614	6.60962651913
0.5	6.5624379875	14.6704619904	7.0782797442
0.55	7.29547627334	15.038920388	7.24527112325
0.6	8.06342114421	15.4461638801	6.45879559611
0.65	8.84881930761	15.6982669943	5.45146050314
0.7	9.63421747101	15.9309775613	5.47300777786
0.75	10.4370689269	16.2315620435	5.84469826671
0.8	11.2573736754	16.5418427995	5.94166100293
0.85	12.0951317163	16.8036421873	6.40492740932
0.9	12.9328897573	17.1527080377	7.23988430457
0.95	13.8055543833	17.579344077	7.09444020024
1	14.6956723018	17.9187136538	5.94166100293
1.05	15.6032435128	18.1514242207	5.16057229448
1.1	16.5108147239	18.3744385141	5.49455505257
1.15	17.4358392274	18.68471927	6.18406784349
1.2	18.3783170235	19.0240888467	6.16790738745
1.25	19.3382481121	19.3537621499	4.81042908034
1.3	20.3156324932	19.5961689904	1.57295105427
1.35	21.3104701669	19.5670801696	-2.54796523516
1.4	22.287854548	19.2374068664	-4.58418269582
1.45	23.230332344	18.9562149314	-3.641489427
1.5	24.1728101401	18.8592521952	-2.10085928481
1.55	25.1152879362	18.810770827	-1.57295105427
1.6	26.0577657323	18.7138080908	-1.50830923012
1.65	26.9827902358	18.6653267227	-1.73455561464
1.7	27.9252680319	18.5877565337	-2.70956979553
1.75	28.8502925355	18.3647422404	-3.08664710306
1.8	29.7578637465	18.2096018625	-2.2570770265
1.85	30.6654349575	18.1514242207	-1.59449832898
1.9	31.5730061686	18.1029428526	-1.8207447135
1.95	32.4805773796	17.9768912955	-2.27862430121
2	33.3706952981	17.8411434648	-2.22475611442
2.05	34.2608132166	17.7635732759	-2.26246384518
2.1	35.1509311352	17.6278254451	-2.49409704837
2.15	36.0235957612	17.4920776144	-2.45100249894
2.2	36.8962603872	17.4048111518	-2.77959843836
2.25	37.7689250132	17.2399745003	-3.50143214135
2.3	38.6241363466	17.0072639333	-3.49604532267
2.35	39.4618943876	16.8909086499	-3.5122057787
2.4	40.3171057211	16.706679451	-4.35254949263
2.45	41.1374104695	16.4351837896	-4.85891044845
2.5	41.9577152179	16.2024732227	-5.01512819014
2.55	42.7605666739	15.9212812876	-4.90739181656
2.6	43.5459648373	15.7079632679	-4.77810816827
2.65	44.3313630007	15.4849489746	-5.39220549767
2.7	45.0993078715	15.1746682187	-6.07525410617
2.75	45.8497994499	14.8449949156	-6.15659506822
2.8	46.5828377357	14.525017886	-5.56835446848
2.85	47.298422729	14.2942465738	-5.04044623794
2.9	48.0140077224	14.0450523417	-4.89284740613
2.95	48.6946861306	13.807493638	-4.79534598804
