Vernier Format 2
1_500g.cmbl 11/20/17 3:47 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

5.6	133.273341682	35.5271465517	3.34521439966
5.65	135.053577519	35.6338055616	2.96813709213
5.7	136.833813356	35.7889459395	3.16744938325
5.75	138.631502486	35.9537825911	3.37214849305
5.8	140.429191615	36.1283155163	3.60916851493
5.85	142.244334038	36.3125447151	3.81386762473
5.9	144.05947646	36.5064701875	4.01317991585
5.95	145.892072174	36.7488770281	3.641489427
6	147.742121181	36.8652323116	3.32366712494
6.05	149.574716896	37.0397652368	3.65764988304
6.1	151.442219196	37.2724758037	3.33982758098
6.15	153.309721495	37.3791348135	2.96813709213
6.2	155.177223795	37.5342751915	3.16744938325
6.25	157.062179387	37.6991118431	3.37214849305
6.3	158.947134979	37.8736447683	3.60378169625
6.35	160.849543864	38.0578739671	3.75999943794
6.4	162.751952748	38.2517994395	3.47988486663
6.45	164.671814926	38.4845100065	0.931919631466
6.5	166.609130395	38.5426876482	-7.1806292991
6.55	168.528992573	38.1160516088	-21.2887074194
6.6	170.466308042	36.7585733017	-37.303719352
6.65	172.368716927	32.928545221	-26.4385060765
6.7	173.555540818	32.6570495595	8.38188986452
6.75	175.44049641	35.6822869297	10.2834368582
6.8	177.342905295	35.1683844277	-14.3397113235
6.85	179.03587467	33.1903446088	-22.8616584737
6.9	180.606670996	31.8813476698	-12.6213161649
6.95	182.160014031	31.8716513961	1.12045828523
7	183.765716942	32.5213017288	5.49132296137
7.05	185.441233024	32.773404843	3.22670438872
7.1	187.064389229	32.6764421068	0.441719131678
