Vernier Format 2
1_500g.cmbl 11/20/17 4:13 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	2.87009699217	1.26913448077
0.05	0.13962634016	2.94766718115	1.01757004846
0.1	0.296705972839	2.97287749256	0.895289264449
0.15	0.436332312999	3.00584482288	1.29606857417
0.2	0.593411945678	3.11250383272	1.53632068725
0.25	0.750491578358	3.17068147446	1.5589453257
0.3	0.907571211037	3.2773404843	1.41673331258
0.35	1.08210413624	3.31612557879	1.24974193353
0.4	1.23918376892	3.3646069469	1.71300833992
0.45	1.41371669412	3.49065850399	2.07931201009
0.5	1.58824961931	3.61671006108	1.71300833992
0.55	1.78023583703	3.66519142919	1.24974193353
0.6	1.95476876223	3.70397652368	1.41673331258
0.65	2.14675497995	3.81063553352	1.56217741691
0.7	2.33874119767	3.86881317525	1.56217741691
0.75	2.53072741539	3.9754721851	1.41673331258
0.8	2.74016692563	4.01425727959	1.24974193353
0.85	2.93215314335	4.0627386477	1.71300833992
0.9	3.14159265359	4.18879020479	2.07931201009
0.95	3.35103216383	4.31484176187	1.71300833992
1	3.57792496659	4.36332312999	1.25512875221
1.05	3.78736447683	4.40210822447	1.44905422465
1.1	4.01425727959	4.50876723432	1.71300833992
1.15	4.24115008235	4.57664114967	1.88538653765
1.2	4.46804288511	4.70269270676	1.90693381236
1.25	4.71238898038	4.80935171661	1.24974193353
1.3	4.95673507566	4.78995916936	1.21742102145
1.35	5.18362787842	4.89661817921	1.72378197728
1.4	5.44542726622	5.01297346267	1.4113464939
1.45	5.6897733615	5.05175855716	0.894211900713
1.5	5.9515727493	5.07115110441	0.921145994108
1.55	6.19591884458	5.10993619889	1.56217741691
1.6	6.45771823238	5.23598775598	2.0523779167
1.65	6.71951762018	5.36203931307	1.73994243332
1.7	6.9987703005	5.41052068118	1.40057285654
1.75	7.2605696883	5.45900204929	1.74532925199
1.8	7.53982236862	5.58505360638	2.08469882877
1.85	7.81907504893	5.71110516347	1.70762152124
1.9	8.11578102177	5.75958653158	1.21742102145
1.95	8.39503370209	5.79837162607	1.27128920824
2	8.69173967493	5.89533436229	1.27128920824
2.05	8.98844564777	5.93411945678	1.21742102145
2.1	9.28515162061	5.98260082489	1.70762152124
2.15	9.58185759345	6.10865238198	2.08469882877
2.2	9.89601685881	6.23470393907	1.74532925199
2.25	10.2101761242	6.28318530718	1.40057285654
2.3	10.5243353895	6.33166667529	1.73994243332
2.35	10.8384946549	6.45771823238	2.0523779167
2.4	11.1701072128	6.58376978947	1.56217741691
2.45	11.5017197706	6.62255488396	0.926532812787
2.5	11.8333323285	6.6419474312	0.926532812787
2.55	12.1649448864	6.68073252569	1.56217741691
2.6	12.4965574443	6.80678408278	2.04699109802
2.65	12.8456232947	6.93283563987	1.70223470256
2.7	13.1946891451	6.98131700798	1.21742102145
2.75	13.5437549955	7.02010210247	1.27128920824
2.8	13.8928208459	7.11706483869	1.27128920824
2.85	14.2593399888	7.15584993318	1.21742102145
2.9	14.6084058392	7.20433130129	1.70762152124
2.95	14.9749249821	7.33038285838	2.07931201009
3	15.341444125	7.45643441546	1.71300833992
3.05	15.7254165605	7.50491578358	1.25512875221
3.1	16.0919357034	7.54370087806	1.45444104333
3.15	16.4759081388	7.65035988791	1.74532925199
3.2	16.8598805743	7.71823380326	2.03083064198
3.25	17.2438530097	7.85398163397	2.19782202103
3.3	17.6452787377	7.98003319106	1.5891115103
3.35	18.0467044656	8.01881828555	0.894211900713
3.4	18.4481301936	8.0382108328	0.743380977701
3.45	18.8495559215	8.06729965366	1.08813737316
3.5	19.2509816495	8.16426238988	1.23358147749
3.55	19.66986067	8.20304748437	1.21203420277
3.6	20.0712863979	8.25152885248	1.70762152124
3.65	20.4901654184	8.37758040957	2.08469882877
3.7	20.9090444389	8.50363196666	1.74532925199
3.75	21.3453767519	8.55211333477	1.40057285654
3.8	21.7642557724	8.60059470288	1.74532925199
3.85	22.2005880854	8.72664625997	2.08469882877
3.9	22.6369203984	8.85269781706	1.70762152124
3.95	23.0907060039	8.90117918517	1.21203420277
4	23.5270383169	8.93996427966	1.23358147749
4.05	23.9808239224	9.03692701588	1.08813737316
4.1	24.4346095279	9.06601583675	0.743380977701
4.15	24.8883951334	9.08540838399	0.888825082034
4.2	25.342180739	9.12419347848	1.55679059823
4.25	25.7959663445	9.25024503557	2.04699109802
4.3	26.2672052425	9.37629659266	1.70223470256
4.35	26.7384441406	9.42477796077	1.21742102145
4.4	27.2096830386	9.46356305526	1.27128920824
4.45	27.6809219366	9.56052579148	1.27128920824
4.5	28.1696141272	9.59931088597	1.21742102145
4.55	28.6408530252	9.64779225408	1.70762152124
4.6	29.1295452158	9.77384381117	2.07931201009
4.65	29.6182374063	9.89989536826	1.71300833992
4.7	30.1243828894	9.94837673637	1.24974193353
4.75	30.61307508	9.98716183086	1.41673331258
4.8	31.1192205631	10.0938208407	1.55679059823
4.85	31.6253660461	10.1519984824	1.52446968616
4.9	32.1315115292	10.2586574923	1.23358147749
4.95	32.6551103048	10.2877463131	0.770315071096
5	33.1612557879	10.3071388604	0.861890988639
5.05	33.6848545635	10.3459239549	1.40595967522
5.1	34.1910000466	10.4622792383	1.72378197728
5.15	34.7320521147	10.5689382482	1.21742102145
5.2	35.2556508903	10.5495457009	1.24974193353
5.25	35.7792496659	10.6562047108	1.90693381236
5.3	36.320301734	10.7822562679	1.87999971897
5.35	36.8613538021	10.8501301832	1.67530060917
5.4	37.4024058702	10.9567891931	1.26590238956
