Vernier Format 2
1_500g.cmbl 11/20/17 4:37 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	6.30257785442	1.8476788069
0.05	0.314159265359	6.36560363297	2.60452683129
0.1	0.628318530718	6.51589587411	3.49873873201
0.15	0.959931088597	6.75830271467	3.69266420445
0.2	1.308996939	6.93283563987	3.1162746058
0.25	1.65806278939	7.02979837609	3.18360983929
0.3	2.00712863979	7.20433130129	4.0508876466
0.35	2.37364778271	7.46613068909	4.46028586621
0.4	2.75762021815	7.67944870878	4.29329448716
0.45	3.14159265359	7.88307045484	4.20171856962
0.5	3.54301838155	8.1254772954	3.71690488851
0.55	3.96189740203	8.24183257886	3.51759259738
0.6	4.36332312999	8.42606177768	4.17478447622
0.65	4.79965544298	8.68786116548	4.37948358602
0.7	5.23598775598	8.89148291155	4.15323720151
0.75	5.6897733615	9.08540838399	4.15323720151
0.8	6.14355896702	9.28903013006	4.37948358602
0.85	6.61479786506	9.55082951786	4.17478447622
0.9	7.10349005562	9.73505871668	3.5122057787
0.95	7.59218224618	9.85141400015	3.67919715775
1	8.08087443673	10.0938208407	4.02395355321
1.05	8.60447321233	10.2877463131	3.85157535548
1.1	9.11061869541	10.471975512	3.79232035001
1.15	9.65167076353	10.6562047108	3.85157535548
1.2	10.1752695391	10.8501301832	4.02395355321
1.25	10.7337748998	11.0925370238	3.67919715775
1.3	11.2922802604	11.2088923073	3.5122057787
1.35	11.850785621	11.3931215061	4.16939765754
1.4	12.4267442742	11.6549208939	4.34716267395
1.45	13.0201562199	11.8585426399	4.00779309717
1.5	13.6135681656	12.0427718388	3.85696217416
1.55	14.2244334038	12.2270010376	4.00240627849
1.6	14.835298642	12.4306227836	4.31484176187
1.65	15.4636171727	12.6924221714	4.01856673453
1.7	16.1093889959	12.8669550966	3.18899665796
1.75	16.7551608191	12.9639178329	3.18899665796
1.8	17.4009326424	13.1384507581	4.01856673453
1.85	18.0641577581	13.4002501459	4.3094549432
1.9	18.7448361664	13.6038718919	3.96469854774
1.95	19.4255145747	13.7881010908	3.67919715775
2	20.1236462755	13.962634016	3.56607396549
2.05	20.8217779763	14.1371669412	3.67919715775
2.1	21.5373629696	14.32139614	3.96469854774
2.15	22.2529479629	14.525017886	4.3094549432
2.2	22.9859862488	14.7868172738	4.01856673453
2.25	23.7364778271	14.961350199	3.18899665796
2.3	24.4869694055	15.0583129353	3.18899665796
2.35	25.2374609838	15.2328458605	4.01856673453
2.4	26.0054058547	15.4946452483	4.31484176188
2.45	26.7908040181	15.6982669943	4.00240627849
2.5	27.5762021815	15.8824961931	3.85696217416
2.55	28.3790536374	16.066725392	4.00240627849
2.6	29.1819050933	16.270347138	4.31484176187
2.65	30.0022098418	16.5321465258	4.01856673453
2.7	30.8399678827	16.706679451	3.18899665796
2.75	31.6777259237	16.8036421873	3.18899665796
2.8	32.5154839647	16.9781751125	4.01856673453
2.85	33.3706952981	17.2399745003	4.3094549432
2.9	34.2433599241	17.4435962463	3.96469854774
2.95	35.1160245501	17.6278254451	3.67381033907
3	36.0061424686	17.8023583703	3.52836623474
3.05	36.8962603872	17.9768912955	3.50143214135
3.1	37.8038315982	18.1514242207	3.52297941606
3.15	38.7114028092	18.3259571459	3.641489427
3.2	39.6364273128	18.5101863448	3.81925444341
3.25	40.5614518163	18.7041118172	4.01856673453
3.3	41.5039296124	18.9465186578	3.67919715775
3.35	42.463860701	19.0628739412	3.50681896003
3.4	43.4063384971	19.24710314	4.13168992679
3.45	44.3837228782	19.5089025278	4.15862402018
3.5	45.3611072593	19.7028280003	3.49604532267
3.55	46.355944933	19.8579683782	2.86040071855
3.6	47.3507826066	19.9452348408	3.03816573495
3.65	48.3456202802	20.119767766	3.98085900378
3.7	49.3579112464	20.3815671538	4.26636039376
3.75	50.3876555051	20.5851888999	3.78154671265
3.8	51.4173997638	20.7597218251	3.19977029532
3.85	52.4645973149	20.9051659294	2.71495661421
3.9	53.5117948661	20.992432392	3.00584482288
3.95	54.5589924173	21.1669653172	3.98085900378
4	55.6236432611	21.428764705	4.30406812452
4.05	56.7057473973	21.6323864511	3.95931172906
4.1	57.7878515335	21.8166156499	3.641489427
4.15	58.8874089623	21.9911485751	3.38292213041
4.2	59.986966391	22.1559852267	3.205157114
4.25	61.1039771123	22.3111256047	3.14590210853
4.3	62.2209878336	22.4274808881	3.77615989398
4.35	63.3379985549	22.6892802759	4.28790766848
4.4	64.4899158612	22.9413833901	3.33982758098
4.45	65.6418331675	23.0286498527	2.33787930668
4.5	66.7937504738	23.0965237681	2.70418297686
4.55	67.9456677801	23.2613604196	3.78693353133
4.6	69.115038379	23.5231598074	4.00240627849
4.65	70.3018622703	23.7170852799	3.02739209759
4.7	71.4886861617	23.8528331106	1.41673331258
4.75	72.6929633456	23.8625293842	-0.220859565839
4.8	73.8797872369	23.7752629216	-0.764928252417
4.85	75.0666111283	23.7461741007	-0.468653225072
4.9	76.2534350196	23.7364778271	-0.197157563652
4.95	77.440258911	23.7364778271	-0.0538681867906
5	78.6270828023	23.7364778271	-0.0107736373587
