Vernier Format 2
1_500g.cmbl 11/20/17 4:37 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	14.1565594884	4.79534598804
0.05	0.698131700798	14.3941181921	4.89284740613
0.1	1.43116998664	14.6433124242	5.04691042035
0.15	2.16420827247	14.8740837364	5.61144901791
0.2	2.91469985083	15.194060766	6.38284145274
0.25	3.68264472171	15.5334303427	6.78092735312
0.3	4.46804288511	15.8824961931	6.94360927722
0.35	5.27089434102	16.2315620435	6.97054337062
0.4	6.09119908946	16.5806278939	6.93822245855
0.45	6.92895713042	16.9296937443	6.76045744214
0.5	7.78416846389	17.2690633211	6.31873831046
0.55	8.65683308989	17.579344077	5.65615961294
0.6	9.54695100841	17.812054644	5.4891682339
0.65	10.4370689269	18.0641577581	6.46418241479
0.7	11.344640138	18.4714012503	7.24527112325
0.75	12.287117934	18.8398596479	7.0782797442
0.8	13.2295957301	19.1889254983	6.61501333781
0.85	14.2069801112	19.5089025278	6.00630282708
0.9	15.1843644924	19.761005642	5.94704782161
0.95	16.179202166	20.0809826716	6.28103057971
1	17.1914931321	20.4106559747	6.28103057971
1.05	18.2212373908	20.7306330042	5.94166100293
1.1	19.268434942	20.9827361184	5.96859509633
1.15	20.3156324932	21.302713148	6.43186150272
1.2	21.3977366295	21.6420827247	6.60423970045
1.25	22.4798407657	21.9814523015	6.43186150272
1.3	23.596851487	22.301429331	5.96859509633
1.35	24.7138622082	22.5535324452	5.94166100293
1.4	25.848326222	22.8735094747	6.28103057971
1.45	27.0002435284	23.2031827779	6.28103057971
1.5	28.1696141272	23.5231598074	5.94166100293
1.55	29.3564380185	23.7752629216	5.96320827765
1.6	30.5432619099	24.0952399511	6.39415377197
1.65	31.7649923863	24.4346095279	6.42108786536
1.7	32.9867228627	24.7642828311	5.95782145897
1.75	34.2433599241	25.0551710397	5.1551854758
1.8	35.4999969856	25.2200076913	5.44607368446
1.85	36.756634047	25.5399847209	6.73352334874
1.9	38.0481776935	25.9569244866	6.90590154647
1.95	39.3571746325	26.2962940634	5.90395327218
2	40.683624864	26.5290046303	5.14979865712
2.05	42.0100750955	26.7520189236	5.46762095918
2.1	43.3539786195	27.0622996795	6.09787874462
2.15	44.7153354361	27.3919729827	6.24332284895
2.2	46.0941455452	27.7119500122	5.93088736557
2.25	47.4904089468	27.9640531264	5.93088736557
2.3	48.8866723484	28.2840301559	6.24870966763
2.35	50.317842335	28.6137034591	6.12481283802
2.4	51.7490123216	28.923984215	5.57535733276
2.45	53.2150888933	29.1566947819	5.2575350307
2.5	54.6637121725	29.3991016225	5.76389598652
2.55	56.1472420367	29.7675600201	5.71541461841
2.6	57.6482251934	30.0099668607	4.94509954732
2.65	59.1492083501	30.232981154	4.4118044981
2.7	60.6676447993	30.4850842682	3.12435483382
2.75	62.2035345411	30.6111358253	0.754154615059
2.8	63.7394242828	30.5335656363	-1.07197691712
2.85	65.2578607321	30.4172103528	-1.24974193353
2.9	66.7762971813	30.3784252583	-0.690590154647
2.95	68.2947336305	30.3687289847	-0.415323720151
3	69.8131700798	30.3590327111	-0.621100193688
3.05	71.331606529	30.3280046355	-1.24920325166
3.1	72.8500429782	30.2281330172	-1.8056616212
3.15	74.351026135	30.1166258705	-2.08900828371
