Vernier Format 2
1_500g.cmbl 11/20/17 4:00 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	10.4913680592	1.95110572553
0.05	0.523598775598	10.5543938378	2.97783336575
0.1	1.0471975512	10.7163216072	4.47159818543
0.15	1.58824961931	11.0052705612	5.86462949582
0.2	2.14675497995	11.344640138	6.48519100764
0.25	2.72271363311	11.6840097147	6.40385004559
0.3	3.31612557879	12.0039867443	5.8985664535
0.35	3.92699081699	12.2560898584	5.60229142615
0.4	4.53785605519	12.5566743407	5.44607368446
0.45	5.18362787842	12.8378662758	4.78888180563
0.5	5.82939970166	12.9930066537	4.93432590996
0.55	6.4751715249	13.2838948624	5.91472690954
0.6	7.15584993318	13.6135681656	6.41570104668
0.65	7.83652834145	13.9529377423	6.38876695329
0.7	8.55211333477	14.2729147719	5.92550054689
0.75	9.26769832809	14.525017886	5.75312234917
0.8	10.0007366139	14.835298642	5.76389598652
0.85	10.7512281923	15.1358831242	5.24137457466
0.9	11.5191730632	15.3588974176	4.75117407487
0.95	12.287117934	15.5722154372	4.94509954732
1	13.0725160974	15.8534073723	5.24137457466
1.05	13.8753675534	16.0958142128	5.5645836954
1.1	14.6782190093	16.4060949687	5.90934009086
1.15	15.5159770502	16.7163757247	5.74234871181
1.2	16.3537350912	16.9684788388	5.71541461841
1.25	17.2089464247	17.2787595947	5.76389598652
1.3	18.0816110507	17.579344077	5.27369548674
1.35	18.9717289692	17.8023583703	4.89661817921
1.4	19.8618468877	18.0253726637	5.23598775598
1.45	20.7694180987	18.3259571459	5.58074415144
1.5	21.6944426023	18.6265416282	5.23598775598
1.55	22.6369203984	18.8495559215	4.89123136053
1.6	23.5793981944	19.0725702148	5.23598775598
1.65	24.539329283	19.3731546971	5.58074415144
1.7	25.5167136642	19.6737391794	5.23598775598
1.75	26.5115513378	19.8967534727	4.89123136053
1.8	27.5063890114	20.119767766	5.23598775598
1.85	28.5186799776	20.4203522483	5.58074415144
1.9	29.5484242363	20.7209367306	5.24137457466
1.95	30.5956217875	20.9439510239	4.92893909128
2	31.6428193387	21.1669653172	5.41375277239
2.05	32.7074701824	21.4772460732	6.01707646444
2.1	33.7895743186	21.8069193763	5.86624554143
2.15	34.8891317474	22.1075038586	4.90739181656
2.2	36.0061424686	22.301429331	3.93237763567
2.25	37.1231531899	22.4274808881	4.27174721244
2.3	38.2401639112	22.6989765495	5.21444048127
2.35	39.3920812175	22.9995610318	5.33833731088
2.4	40.5439985238	23.2419678724	5.19289320655
2.45	41.7133691227	23.5231598074	4.90200499789
2.5	42.900193014	23.7364778271	4.56263542111
2.55	44.0870169054	23.9497958468	4.72423998148
2.6	45.2912940893	24.2212915082	4.7188531628
2.65	46.5130245656	24.4346095279	4.52492769036
2.7	47.734755042	24.6479275476	4.72423998148
2.75	48.973938811	24.919423209	4.75656089355
2.8	50.2305758724	25.1327412287	4.70807952544
2.85	51.4872129338	25.355755522	5.19828002523
2.9	52.7613032878	25.6563400043	5.56997051408
2.95	54.0528469343	25.9569244866	5.20366684391
3	55.3618438733	26.1799387799	4.74040043752
3.05	56.6708408123	26.3932567996	4.90200499789
3.1	57.9972910438	26.6744487346	5.02051500882
3.15	59.3411945678	26.9071593016	4.90200499789
3.2	60.6850980918	27.178654963	4.57879587715
3.25	62.0639082009	27.3725804354	4.21249220697
3.3	63.4252650175	27.5277208134	5.00974137147
3.35	64.8040751265	27.8864829374	5.51610232729
3.4	66.2177918207	28.1773711461	4.37409676734
3.45	67.6315085148	28.3034227032	3.56068714682
3.5	69.0452252089	28.4682593548	3.90544354227
3.55	70.4763951955	28.6718811008	4.7188531628
3.6	71.9075651822	28.9627693095	5.17134593183
3.65	73.3736417538	29.2439612445	4.65959815733
3.7	74.8397183255	29.3991016225	4.51954087168
3.75	76.3057948972	29.6705972839	4.73501361884
3.8	77.8067780539	29.9323966717	4.04550082793
3.85	79.3077612106	30.0584482288	3.67381033907
3.9	80.8087443673	30.2426774276	4.23942630037
3.95	82.3271808166	30.5044768154	4.53570132771
4	83.8630705583	30.7177948351	4.4872199596
4.05	85.3989603001	30.9311128548	4.71346634412
4.1	86.9523033344	31.2026085162	4.71346634412
4.15	88.5230996612	31.4159265359	4.4872199596
4.2	90.0938959879	31.6292445556	4.53570132771
4.25	91.6821456073	31.8910439434	4.23942630037
4.3	93.2878485191	32.0752731422	3.6684235204
4.35	94.8935514309	32.2013246993	4.00779309717
4.4	96.4992543428	32.4631240871	4.55186178375
4.45	98.1398638396	32.7249234749	4.04011400925
4.5	99.7804733365	32.850975032	3.81386762473
4.55	101.421082833	33.0449005044	4.53031450903
4.6	103.079145623	33.3260924395	4.86968408581
4.65	104.754661705	33.5975881009	4.12091628943
4.7	106.447631079	33.723639658	3.51220577871
4.75	108.123147161	33.8981725832	3.73845216322
4.8	109.833569828	34.1308831501	3.56607396549
4.85	111.543992495	34.2472384336	3.63071578964
4.9	113.254415162	34.441163906	4.49260677828
4.95	114.982291121	34.7223558411	4.86429726713
5	116.727620373	34.9938515025	4.12091628943
5.05	118.490402918	35.1199030596	3.5122057787
5.1	120.23573217	35.2944359848	3.73306534454
5.15	122.015968007	35.5271465517	3.53375305342
5.2	123.796203844	35.6435018352	3.47988486663
5.25	125.576439681	35.827731034	4.16401083886
5.3	127.374128811	36.0895304218	4.34177585527
5.35	129.189271233	36.2931521679	3.97008536642
5.4	131.004413655	36.4773813667	3.67381033907
5.45	132.837009369	36.6519142919	3.52836623474
