Vernier Format 2
1_500g.cmbl 11/20/17 4:54 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	6.30257785442	1.4264295862
0.05	0.314159265359	6.35105922253	2.00766732166
0.1	0.628318530718	6.4751715249	2.65677897248
0.15	0.959931088597	6.63225115758	2.99938064046
0.2	1.29154364648	6.79708780916	2.94982190862
0.25	1.64060949687	6.94253191349	2.66216579116
0.3	1.98967534727	7.02979837609	2.95736345477
0.35	2.33874119767	7.20433130129	3.75999943794
0.4	2.70526034059	7.45643441546	3.641489427
0.45	3.08923277603	7.62127106704	2.63415433403
0.5	3.47320521147	7.6891449824	2.14395383424
0.55	3.85717764691	7.76671517137	2.82807980647
0.6	4.24115008235	7.98972946469	3.28595939419
0.65	4.66002910282	8.15456611626	2.77421161968
0.7	5.06145483078	8.24183257886	2.63415433403
0.75	5.48033385126	8.38727668319	3.01123164156
0.8	5.89921287174	8.55211333477	3.3075066689
0.85	6.33554518474	8.72664625997	3.44756395456
0.9	6.77187749774	8.90117918517	3.44756395456
0.95	7.22566310326	9.07571211037	3.30211985022
1	7.67944870878	9.24054876195	2.97891072948
1.05	8.15068760681	9.38599286628	2.4887102297
1.1	8.62192650485	9.46356305526	2.4887102297
1.15	9.09316540289	9.60900715959	2.97352391081
1.2	9.58185759345	9.77384381117	3.26441211947
1.25	10.070549784	9.94837673637	3.26441211947
1.3	10.5766952671	10.1132133879	2.97352391081
1.35	11.0828407502	10.2586574923	2.4887102297
1.4	11.6064395258	10.3362276813	2.48332341102
1.45	12.1125850088	10.4816717856	2.94658981741
1.5	12.653637077	10.6465084372	3.15128892721
1.55	13.1772358526	10.8113450887	3.12435483382
1.6	13.7357412132	10.9664854667	2.95736345477
1.65	14.2767932813	11.0731444765	3.30211985022
1.7	14.835298642	11.3058550435	3.46911122927
1.75	15.4112572951	11.4706916951	2.81191935044
1.8	15.9872159483	11.5579581577	2.63415433403
1.85	16.5631746014	11.703402262	2.97352391081
1.9	17.1565865471	11.8682389136	3.11896801514
1.95	17.7499984928	12.0330755651	2.94120299873
2	18.360863731	12.1785196695	2.48332341102
2.05	18.9717289692	12.2560898584	2.48332341102
2.1	19.5825942074	12.4015339628	2.94120299873
2.15	20.2109127381	12.5663706144	3.11358119646
2.2	20.8392312688	12.7312072659	2.94120299873
2.25	21.4850030921	12.8766513703	2.48332341102
2.3	22.1307749153	12.9542215592	2.4887102297
2.35	22.7765467385	13.0996656636	2.97891072948
2.4	23.4397718543	13.2645023152	3.29673303154
2.45	24.10299697	13.4390352404	3.41524304248
2.5	24.7836753783	13.6135681656	3.29134621287
2.55	25.4643537866	13.7784048171	2.93581618005
2.6	26.1624854874	13.9238489215	2.25169020782
2.65	26.8606171882	13.9917228368	1.69684788388
2.7	27.558748889	14.0983818467	0.969627362219
2.75	28.2743338823	14.1177743939	-0.350143214135
2.8	28.9724655831	14.0789892994	-1.97157563651
2.85	29.6880505764	13.9238489215	-3.7438389819
2.9	30.3687289847	13.6717458073	-5.14979865712
2.95	31.049407393	13.4681240612	-7.61157479342
3	31.7300858013	12.9736141065	-10.8867605502
3.05	32.358404332	12.2657861321	-11.8267604097
3.1	32.9518162777	11.6355283466	-9.65048566342
3.15	33.5103216383	11.2573736754	-6.50135146368
3.2	34.0688269989	11.0586000661	-4.41449790744
3.25	34.609879067	10.9180040986	-3.3344407623
