Vernier Format 2
1_500g.cmbl 11/20/17 4:14 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	3.85911690163	1.251896661
0.05	0.191986217719	3.90759826974	1.4549797252
0.1	0.383972435439	4.00843951541	1.47060149937
0.15	0.593411945678	4.10152374219	0.831724804037
0.2	0.802851455917	4.0627386477	0.709982701892
0.25	0.994837673637	4.10152374219	1.75394816188
0.3	1.20427718388	4.28575294101	2.0523779167
0.35	1.43116998664	4.35362685636	1.54063014219
0.4	1.64060949687	4.40210822447	1.56217741691
0.45	1.86750229963	4.50876723432	1.59449832898
0.5	2.09439510239	4.56694487605	1.56217741691
0.55	2.32128790515	4.6736038859	1.3844124005
0.6	2.56563400043	4.71238898038	1.09891101051
0.65	2.79252680319	4.75117407487	1.3844124005
0.7	3.03687289847	4.85783308472	1.56217741691
0.75	3.28121899375	4.91601072645	1.59449832898
0.8	3.52556508903	5.02266973629	1.56756423559
0.85	3.78736447683	5.07115110441	1.57833787295
0.9	4.03171057211	5.13902501976	2.23552975178
0.95	4.29350995991	5.3329504922	2.2301429331
1	4.57276264023	5.40082440756	1.54601696087
1.05	4.83456202802	5.44930577567	1.41673331258
1.1	5.11381470834	5.54626851189	1.26590238956
1.15	5.39306738866	5.58505360638	1.03965600505
1.2	5.67232006898	5.62383870087	1.23358147749
1.25	5.9515727493	5.72080143709	1.26590238956
1.3	6.24827872214	5.75958653158	1.21742102145
1.35	6.52753140246	5.80806789969	1.70762152124
1.4	6.8242373753	5.93411945678	2.08469882877
1.45	7.12094334814	6.06017101387	1.74532925199
1.5	7.4351026135	6.10865238198	1.40057285654
1.55	7.73180858633	6.15713375009	1.74532925199
1.6	8.04596785169	6.28318530718	2.08469882877
1.65	8.36012711705	6.40923686427	1.70762152124
1.7	8.69173967493	6.45771823238	1.21742102145
1.75	9.00589894029	6.49650332687	1.27128920824
1.8	9.33751149817	6.59346606309	1.27128920824
1.85	9.66912405605	6.63225115758	1.21742102145
1.9	10.0007366139	6.68073252569	1.70762152124
1.95	10.3323491718	6.80678408278	2.07931201009
2	10.6814150222	6.93283563987	1.70762152124
2.05	11.0304808726	6.98131700798	1.22280784013
2.1	11.379546723	7.02010210247	1.30361012032
2.15	11.7286125734	7.11706483869	1.42212013125
2.2	12.0951317163	7.1655462068	1.54063014219
2.25	12.4441975667	7.23342012215	2.19243520235
2.3	12.8107167096	7.4273455946	2.0523779167
2.35	13.1946891451	7.48552323633	1.10429782919
2.4	13.561208288	7.50491578358	0.754154615059
2.45	13.9451807234	7.52430833082	1.10429782919
2.5	14.3116998664	7.58248597255	2.0523779167
2.55	14.6956723018	7.776411445	2.19243520235
2.6	15.0970980298	7.84428536035	1.53524332351
2.65	15.4810704652	7.89276672846	1.3844124005
2.7	15.8824961931	7.98972946469	1.12045828523
2.75	16.2839219211	8.01881828555	0.754154615059
2.8	16.6853476491	8.0382108328	0.926532812787
2.85	17.086773377	8.07699592728	1.73994243332
2.9	17.488199105	8.212743758	2.52641796045
2.95	17.9070781255	8.36788413595	2.55335205384
3	18.3259571459	8.50363196666	1.89077335633
3.05	18.7622894589	8.55211333477	1.24974193353
3.1	19.1811684794	8.59089842926	1.23896829617
3.15	19.6175007924	8.68786116548	1.08813737316
3.2	20.0538331054	8.71694998635	0.743380977701
3.25	20.4901654184	8.73634253359	0.888825082034
3.3	20.9264977314	8.77512762808	1.55140377955
3.35	21.3628300444	8.90117918517	2.01467018594
3.4	21.8166156499	9.02723074226	1.55679059823
3.45	22.2704012554	9.06601583675	0.926532812787
3.5	22.724186861	9.08540838399	0.931919631466
3.55	23.1779724665	9.12419347848	1.59449832898
3.6	23.631758072	9.25024503557	2.19782202103
3.65	24.10299697	9.38599286628	2.03083064198
3.7	24.5742358681	9.45386678164	1.73994243332
3.75	25.0454747661	9.56052579148	1.41673331258
3.8	25.5341669567	9.59931088597	1.06659009844
3.85	26.0054058547	9.63809598046	1.20126056542
3.9	26.4940980453	9.73505871668	1.08275055448
3.95	26.9827902358	9.76414753755	0.743380977701
4	27.4714824264	9.78354008479	0.888825082034
4.05	27.9601746169	9.82232517928	1.55679059823
4.1	28.4488668075	9.94837673637	2.0523779167
4.15	28.9550122906	10.0744282935	1.73994243332
4.2	29.4611577737	10.1229096616	1.40057285654
4.25	29.9673032567	10.1713910297	1.73994243332
4.3	30.4734487398	10.2974425868	2.04699109802
4.35	30.9970475154	10.4234941439	1.52446968616
4.4	31.520646291	10.4622792383	0.743380977701
4.45	32.0442450666	10.471975512	0.452492769035
4.5	32.5678438422	10.4816717856	0.743380977701
4.55	33.0914426178	10.5204568801	1.51908286748
4.6	33.6150413934	10.6465084372	2.00928336727
4.65	34.1560934615	10.7725599943	1.55679059823
4.7	34.6971455296	10.8113450887	0.926532812787
4.75	35.2381975978	10.830737636	0.926532812787
4.8	35.7792496659	10.8695227305	1.56217741691
4.85	36.320301734	10.9955742876	2.04699109802
4.9	36.8788070946	11.1216258447	1.70223470256
4.95	37.4373124553	11.1701072128	1.21742102145
5	37.9958178159	11.2088923073	1.26590238956
5.05	38.5543231766	11.3058550435	1.23896829617
5.1	39.1302818297	11.344640138	1.06659009844
5.15	39.6887871904	11.3834252325	1.37902558182
5.2	40.2647458435	11.4900842423	1.55679059823
5.25	40.8407044967	11.548261884	1.56217741691
5.3	41.4166631498	11.6549208939	1.41673331258
5.35	42.0100750955	11.6937059884	1.24974193353
5.4	42.5860337487	11.7421873565	1.70762152124
