Vernier Format 2
1_500g.cmbl 11/20/17 4:35 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	12.9542215592	3.28488203045
0.05	0.645771823238	13.0657287059	4.66606233975
0.1	1.29154364648	13.3401332494	6.35267526814
0.15	1.97222205475	13.7493159963	7.16069806999
0.2	2.67035375555	14.1177743939	6.83641158551
0.25	3.38593874887	14.4474476971	6.11511656439
0.3	4.11897703471	14.6995508112	5.86624554143
0.35	4.85201532054	15.0098315672	6.14636011273
0.4	5.61996019142	15.3298085967	6.26487012367
0.45	6.3879050623	15.6110005317	6.75507062346
0.5	7.1733032257	16.0182440239	6.95438291458
0.55	7.99360797413	16.3576136006	6.30257785442
0.6	8.81391272257	16.6194129884	6.1301996567
0.65	9.65167076353	16.939390018	6.49650332687
0.7	10.506882097	17.2787595947	6.76045744214
0.75	11.379546723	17.6278254451	6.76045744214
0.8	12.2696646415	17.9671950219	6.49650332687
0.85	13.1772358526	18.2871720515	6.12481283802
0.9	14.1022603561	18.5489714393	6.26487012367
0.95	15.0272848597	18.888341016	6.77661789818
1	15.9872159483	19.2858882345	6.31873831046
1.05	16.9646003294	19.5379913487	5.63461233823
1.1	17.9419847105	19.7803981893	6.12481283802
1.15	18.9368223841	20.119767766	7.12676111231
1.2	19.9491133503	20.5464038054	7.21295021117
1.25	20.9963109015	20.8954696558	6.25948330499
1.3	22.0435084527	21.14757277	5.65077279427
1.35	23.1081592964	21.4384609787	5.50532868993
1.4	24.1902634326	21.6808678192	5.79083007992
1.45	25.2723675689	22.0008448488	6.39415377197
1.5	26.3893782902	22.3402144255	6.59885288177
1.55	27.5063890114	22.6795840023	6.43186150272
1.6	28.6583063177	22.9995610318	5.97398191501
1.65	29.8102236241	23.251664146	5.97398191501
1.7	30.9795942229	23.5716411755	6.42647468404
1.75	32.1664181143	23.9110107523	6.56653196969
1.8	33.3706952981	24.2503803291	6.24870966763
1.85	34.5924257745	24.560661085	5.49994187125
1.9	35.8316095434	24.7836753783	5.1551854758
1.95	37.0707933124	25.0163859453	5.90395327218
2	38.3274303738	25.355755522	6.90590154647
2.05	39.6015207278	25.7726952878	6.73352334874
2.1	40.9105176667	26.0926723173	5.44607368446
2.15	42.2195146057	26.2575089689	5.1551854758
2.2	43.5285115447	26.5483971776	5.95243464029
2.25	44.8724150688	26.8780704807	6.38338013461
2.3	46.2163185928	27.2174400575	6.21100193688
2.35	47.5951287019	27.5277208134	5.4891682339
2.4	48.973938811	27.7507351067	5.12286456372
2.45	50.3702022126	27.9834456736	5.75312234917
2.5	51.7664656142	28.3131189768	6.58269242573
2.55	53.1976356008	28.7106661953	6.24332284896
2.6	54.6462588799	28.9627693095	5.44068686578
2.65	56.0948821591	29.1954798764	5.60229142615
2.7	57.5609587308	29.5057606323	6.04939737651
2.75	59.044488595	29.8354339355	5.82315099199
2.8	60.5454717517	30.1360184178	4.63266406394
2.85	62.0639082009	30.3202476166	2.95736345477
2.9	63.5823446502	30.3978178056	1.78303698275
2.95	65.1007810994	30.4947805418	0.727220521664
3	66.6366708411	30.4947805418	-0.630257785442
3.05	68.1551072904	30.3978178056	-1.32515739503
3.1	69.6735437396	30.3396401638	-1.5136960488
3.15	71.1919801888	30.232981154	-1.37363876314
3.2	72.6929633456	30.1941960595	-1.06659009844
3.25	74.2113997948	30.155410965	-1.24435511485
3.3	75.7123829515	30.0584482288	-1.30361012032
3.35	77.2133661082	30.0196631343	-1.40057285654
3.4	78.7143492649	29.9614854926	-2.19243520235
3.45	80.2153324217	29.8063451146	-2.98429754816
3.5	81.6988622859	29.5930270949	-2.6934093395
3.55	83.1649388575	29.5251531796	-2.35403976272
3.6	84.6484687217	29.4863680851	-4.18555811358
3.65	86.1319985859	29.1276059611	-6.32412512914
3.7	87.5631685726	28.7203624689	-6.1032655633
3.75	88.9943385592	28.4682593548	-4.77272134959
3.8	90.4080552533	28.2743338823	-3.73845216322
3.85	91.8217719474	28.1094972307	-3.0273920976
3.9	93.218035349	27.9640531264	-2.31633203197
3.95	94.6142987506	27.896179211	-2.01467018594
4	96.0105621522	27.7798239276	-2.16011429028
4.05	97.3893722613	27.7022537386	-2.768824801
4.1	98.7856356629	27.5277208134	-3.72229170719
4.15	100.146992479	27.2756176992	-3.63610260832
4.2	101.508349296	27.1107810476	-2.63415433403
4.25	102.85225282	27.0429071323	-2.1547274716
4.3	104.213609637	26.9653369433	-2.93581618005
4.35	105.557513161	26.74232265	-3.9754721851
4.4	106.883963392	26.5580934512	-5.62922551955
4.45	108.210413624	26.3544717051	-11.4308292368
4.5	109.536863855	25.6854288252	-22.7970166495
4.55	110.810954209	24.2406840555	-36.5980461051
4.6	112.015231393	21.7487417346	-44.2203945359
4.65	112.992615774	19.1598366774	-40.0186759663
4.7	113.8652804	17.6956993605	-36.3340919898
4.75	114.737945026	16.4545763369	-50.4583305661
4.8	115.59315636	13.4875166085	-78.9761486527
4.85	116.22147489	7.97033691744	-94.6356305526
4.9	116.396007816	2.36589076381	-77.2469798568
4.95	116.326194645	-0.649650332687	-40.4496214606
5	116.22147489	-1.24112302364	-10.2403423088
5.05	116.169115013	-0.824183257886	2.7957588944
5.1	116.15166172	-0.475117407487	3.98085900378
5.15	116.134208428	-0.368458397643	2.18166156499
5.2	116.116755135	-0.339369576777	1.45336367959
5.25	116.099301843	-0.290888208666	2.09224037492
5.3	116.08184855	-0.135747830711	2.8560912636
5.35	116.08184855	0.0756309342531	2.20105411224
5.4	116.099301843	0.126051557088	0.790784982077
