Vernier Format 2
1_500g.cmbl 11/20/17 4:52 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	11.5579581577	2.8528591724
0.05	0.575958653158	11.6549208939	4.02341487134
0.1	1.15191730632	11.9031454986	5.35557513066
0.15	1.76278254451	12.217304764	6.17652629734
0.2	2.37364778271	12.5566743407	6.33058931155
0.25	3.01941960595	12.8766513703	5.92226845569
0.3	3.66519142919	13.1287544844	5.7962168986
0.35	4.32841654495	13.4390352404	5.99014237104
0.4	5.00909495322	13.7493159963	5.94166100293
0.45	5.70722665402	14.0111153841	6.26487012367
0.5	6.40535835482	14.3504849608	6.9489960959
0.55	7.13839664066	14.757728453	6.75507062346
0.6	7.88888821901	15.038920388	6.26487012367
0.65	8.63937979737	15.3588974176	6.14097329405
0.7	9.42477796077	15.6691781735	5.82853781067
0.75	10.2101761242	15.9212812876	5.94704782161
0.8	11.0130275801	16.2412583172	6.45879559611
0.85	11.8333323285	16.5806278939	6.74968380478
0.9	12.6710903695	16.9296937443	6.72274971139
0.95	13.526301703	17.2690633211	6.31335149178
1	14.398966329	17.579344077	5.65077279427
1.05	15.2890842475	17.812054644	5.45146050314
1.1	16.179202166	18.0641577581	6.27564376103
1.15	17.086773377	18.4617049767	6.72274971139
1.2	18.0292511731	18.8010745534	5.98475555236
1.25	18.9717289692	19.0531776676	5.10131728901
1.3	19.9316600578	19.324673329	3.73845216322
1.35	20.9090444389	19.479813707	1.33593103239
1.4	21.88642882	19.479813707	-1.50830923012
1.45	22.8638132011	19.3149770554	-4.01317991585
1.5	23.8237442897	19.0240888467	-5.3598845856
1.55	24.7662220858	18.7235043645	-5.6669332503
1.6	25.6912465894	18.4714012503	-6.18945466217
1.65	26.6162710929	18.1805130416	-7.91539136691
1.7	27.523842304	17.656914266	-9.30034244928
1.75	28.3616003449	17.1624043113	-9.79323635841
