Vernier Format 2
1_500g.cmbl 11/20/17 4:15 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	3.14159265359	0.513902501976
0.05	0.157079632679	3.15613706402	0.90013740126
0.1	0.314159265359	3.19395253115	1.5271630955
0.15	0.471238898038	3.31612557879	1.981810592
0.2	0.645771823238	3.44217713588	1.54763300648
0.25	0.820304748437	3.48096223037	0.924378085316
0.3	0.994837673637	3.50035477761	0.931919631466
0.35	1.16937059884	3.5391398721	1.59449832898
0.4	1.34390352404	3.66519142919	2.19782202103
0.45	1.53588974176	3.8009392599	2.03083064198
0.5	1.72787595947	3.86881317525	1.74532925199
0.55	1.91986217719	3.9754721851	1.45444104333
0.6	2.12930168743	4.01425727959	1.25512875221
0.65	2.32128790515	4.0627386477	1.71300833992
0.7	2.53072741539	4.18879020479	2.07931201009
0.75	2.74016692563	4.31484176187	1.70762152124
0.8	2.96705972839	4.36332312999	1.21742102145
0.85	3.17649923863	4.40210822447	1.27128920824
0.9	3.40339204139	4.4990709607	1.27128920824
0.95	3.63028484415	4.53785605519	1.21742102145
1	3.85717764691	4.5863374233	1.70762152124
1.05	4.08407044967	4.71238898038	2.07931201009
1.1	4.32841654495	4.83844053747	1.70762152124
1.15	4.57276264023	4.88692190558	1.22280784013
1.2	4.8171087355	4.92570700007	1.30361012032
1.25	5.06145483078	5.02266973629	1.42212013125
1.3	5.32325421858	5.07115110441	1.54063014219
1.35	5.56760031386	5.13902501976	2.19243520235
1.4	5.82939970166	5.3329504922	2.0523779167
1.45	6.10865238198	5.39112813394	1.10429782919
1.5	6.37045176978	5.41052068118	0.754154615059
1.55	6.6497044501	5.42991322843	1.10429782919
1.6	6.9115038379	5.48809087016	2.0523779167
1.65	7.19075651822	5.6820163426	2.19782202103
1.7	7.48746249106	5.74989025796	1.57833787295
1.75	7.76671517137	5.79837162607	1.59988514766
1.8	8.06342114421	5.90503063591	1.74532925199
1.85	8.36012711705	5.97290455127	1.89077335633
1.9	8.65683308989	6.09895610836	1.90693381236
1.95	8.97099235525	6.2056151182	1.24974193353
2	9.28515162061	6.18622257096	1.21742102145
2.05	9.58185759345	6.2928815808	1.72916879596
2.1	9.91347015133	6.40923686427	1.44366740597
2.15	10.2276294167	6.44802195876	1.04504282373
2.2	10.5592419746	6.47711077962	1.24435511485
2.25	10.8734012399	6.53528842136	2.04699109802
2.3	11.2050137978	6.7292138938	2.02005700462
2.35	11.5540796482	6.78739153553	1.09891101051
2.4	11.8856922061	6.80678408278	0.754154615059
2.45	12.2347580565	6.82617663002	1.10429782919
2.5	12.5663706144	6.88435427176	2.0523779167
2.55	12.9154364648	7.0782797442	2.19782202103
2.6	13.2819556077	7.14615365955	1.57295105427
2.65	13.6310214581	7.19463502767	1.56756423559
2.7	13.997540601	7.30129403751	1.59449832898
2.75	14.3640597439	7.35947167924	1.56756423559
2.8	14.7305788868	7.46613068909	1.41673331258
2.85	15.1145513223	7.50491578358	1.24974193353
2.9	15.4810704652	7.55339715169	1.71300833992
2.95	15.8650429006	7.67944870878	2.07931201009
3	16.2490153361	7.80550026586	1.70762152124
3.05	16.650441064	7.85398163397	1.21203420277
3.1	17.0344134995	7.89276672846	1.23358147749
3.15	17.4358392274	7.98972946469	1.08813737316
3.2	17.8372649554	8.01881828555	0.743380977701
3.25	18.2386906833	8.0382108328	0.888825082034
3.3	18.6401164113	8.07699592728	1.55679059823
3.35	19.0415421393	8.20304748437	2.0523779167
3.4	19.4604211597	8.32909904146	1.73455561464
3.45	19.8793001802	8.37758040957	1.36825194446
3.5	20.2981792007	8.42606177768	1.59449832898
3.55	20.7170582212	8.54241706115	1.76148970803
3.6	21.1533905342	8.64907607099	1.21742102145
3.65	21.5897228472	8.62968352375	1.21203420277
3.7	22.0086018676	8.73634253359	1.72378197728
3.75	22.4623874732	8.85269781706	1.4113464939
3.8	22.8987197862	8.89148291155	0.894211900713
3.85	23.3525053917	8.91087545879	0.921145994108
3.9	23.7888377047	8.94966055328	1.56217741691
3.95	24.2426233102	9.07571211037	2.04699109802
4	24.6964089157	9.20176366746	1.70223470256
4.05	25.1676478138	9.25024503557	1.21742102145
4.1	25.6214334193	9.28903013006	1.26590238956
4.15	26.0926723173	9.38599286628	1.23358147749
4.2	26.5639112154	9.42477796077	1.03426918637
4.25	27.0351501134	9.46356305526	1.23358147749
4.3	27.5063890114	9.56052579148	1.26590238956
4.35	27.995081202	9.59931088597	1.21742102145
4.4	28.4663201	9.64779225408	1.70762152124
4.45	28.9550122906	9.77384381117	2.07931201009
4.5	29.4437044811	9.89989536826	1.70762152124
4.55	29.9498499642	9.94837673637	1.21203420277
4.6	30.4385421548	9.98716183086	1.23358147749
4.65	30.9446876379	10.0841245671	1.08813737316
4.7	31.4508331209	10.1132133879	0.743380977701
4.75	31.956978604	10.1326059352	0.894211900713
4.8	32.4631240871	10.1713910297	1.5891115103
4.85	32.9692695702	10.2974425868	2.19782202103
4.9	33.4928683458	10.4331904175	2.03083064198
4.95	34.0164671214	10.5010643328	1.73994243332
5	34.540065897	10.6077233427	1.41673331258
5.05	35.0811179651	10.6465084372	1.07197691712
5.1	35.6047167407	10.6852935317	1.23896829617
5.15	36.1457688088	10.7822562679	1.26590238956
5.2	36.6868208769	10.8210413624	1.21742102145
5.25	37.227872945	10.8695227305	1.70223470256
5.3	37.7689250132	10.9955742876	2.04699109802
5.35	38.3274303738	11.1216258447	1.56217741691
5.4	38.8859357344	11.1604109391	0.926532812787
