Vernier Format 2
1_500g.cmbl 11/20/17 4:57 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	4.53785605519	0.513902501976
0.05	0.226892802759	4.55240046562	0.90013740126
0.1	0.453785605519	4.59021593275	1.53362727791
0.15	0.680678408278	4.71238898038	2.02490514143
0.2	0.925024503557	4.83844053747	1.76849257231
0.25	1.16937059884	4.88692190558	1.58695678283
0.3	1.41371669412	4.94509954732	2.2570770265
0.35	1.65806278939	5.10023992527	3.09203392174
0.4	1.91986217719	5.32325421858	2.74727752629
0.45	2.19911485751	5.40082440756	1.91770744972
0.5	2.46091424531	5.45900204929	1.97157563651
0.55	2.74016692563	5.58505360638	2.31094521329
0.6	3.01941960595	5.72080143709	2.2301429331
0.65	3.31612557879	5.79837162607	2.25169020782
0.7	3.59537825911	5.93411945678	2.42406840555
0.75	3.90953752447	6.06986728749	2.11163292217
0.8	4.20624349731	6.13774120285	1.93386790576
0.85	4.52040276267	6.25409648631	1.93386790576
0.9	4.83456202802	6.32197040167	2.10624610349
0.95	5.14872129338	6.45771823238	2.39174749347
1	5.48033385126	6.59346606309	2.10624610349
1.05	5.81194640914	6.66133997845	1.93386790576
1.1	6.14355896702	6.77769526191	1.93386790576
1.15	6.49262481742	6.84556917727	2.10624610349
1.2	6.8242373753	6.98131700798	2.39174749347
1.25	7.19075651822	7.11706483869	2.10624610349
1.3	7.53982236862	7.18493875404	1.93386790576
1.35	7.90634151153	7.30129403751	1.93386790576
1.4	8.27286065445	7.36916795286	2.11163292217
1.45	8.63937979737	7.50491578358	2.42406840555
1.5	9.02335223281	7.64066361429	2.2570770265
1.55	9.40732466825	7.71823380326	2.26246384518
1.6	9.79129710369	7.85398163397	2.45638931762
1.65	10.1927228316	7.98972946469	2.2570770265
1.7	10.5941485596	8.06729965366	2.22475611442
1.75	10.9955742876	8.20304748437	2.27323748254
1.8	11.414453308	8.32909904146	1.78303698275
1.85	11.8333323285	8.37758040957	1.4113464939
1.9	12.252211349	8.42606177768	1.78303698275
1.95	12.6710903695	8.55211333477	2.27323748254
2	13.1074226825	8.68786116548	2.22475611443
2.05	13.5437549955	8.76543135446	2.2570770265
2.1	13.9800873085	8.90117918517	2.45638931762
2.15	14.433872914	9.03692701588	2.2570770265
2.2	14.8876585195	9.11449720486	2.22475611442
2.25	15.341444125	9.25024503557	2.27323748254
2.3	15.8126830231	9.37629659266	1.78303698275
2.35	16.2839219211	9.42477796077	1.4113464939
2.4	16.7551608191	9.47325932888	1.78303698275
2.45	17.2263997172	9.59931088597	2.27323748254
2.5	17.7150919077	9.73505871668	2.22475611442
2.55	18.2037840983	9.81262890566	2.25169020782
2.6	18.6924762889	9.94837673637	2.41868158687
2.65	19.1986217719	10.0841245671	2.07931201009
2.7	19.704767255	10.1519984824	1.78842380143
2.75	20.2109127381	10.2586574923	1.64297969709
2.8	20.7345115137	10.3071388604	1.76687652671
2.85	21.2406569968	10.3847090494	2.71495661421
2.9	21.7642557724	10.6077233427	3.08664710306
2.95	22.3053078405	10.7628637206	2.2570770265
3	22.8463599086	10.8210413624	1.5891115103
3.05	23.3874119767	10.8695227305	1.78303698275
3.1	23.9284640448	10.9955742876	2.09547246613
3.15	24.4869694055	11.1216258447	1.74532925199
3.2	25.0454747661	11.1701072128	1.40595967522
3.25	25.6039801268	11.2185885809	1.78303698275
3.3	26.1624854874	11.344640138	2.27323748254
3.35	26.7384441406	11.4803879687	2.21936929575
3.4	27.3144027937	11.5579581577	2.21398247707
3.45	27.8903614469	11.6937059884	2.22475611442
3.5	28.4837733925	11.8197575455	1.5136960488
3.55	29.0771853382	11.8585426399	0.47942686243
3.6	29.6705972839	11.8585426399	-0.479426862431
3.65	30.2640092296	11.8197575455	-1.5136960488
3.7	30.8574211753	11.6937059884	-2.22475611442
3.75	31.4333798284	11.5579581577	-2.21936929575
3.8	32.0093384816	11.4803879687	-2.26785066386
3.85	32.5852971347	11.344640138	-2.55335205384
3.9	33.1438024954	11.2088923073	-2.80653253176
3.95	33.702307856	11.111929571	-4.16401083886
4	34.2608132166	10.8792190041	-7.16446884306
4.05	34.8018652848	10.4041015966	-10.3426918637
4.1	35.3080107678	9.77384381117	-12.249625676
4.15	35.7792496659	9.12419347848	-13.3259120481
4.2	36.2155819789	8.50363196666	-15.6643300366
4.25	36.6344609994	7.70853752964	-20.4198135665
4.3	37.0184334348	6.41117611899	-24.0192858078
4.35	37.2802328226	5.03721414673	-23.1541627279
4.4	37.4547657478	4.11122001581	-20.923481113
