Vernier Format 2
1_500g.cmbl 11/20/17 4:35 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	11.8876314608	1.96187936289
0.05	0.593411945678	11.9506572394	3.02362132452
0.1	1.18682389136	12.1125850088	4.6332027458
0.15	1.79768912955	12.4112302364	6.19322543524
0.2	2.42600766027	12.7699923604	7.01309923818
0.25	3.07177948351	13.1772358526	6.59777551803
0.3	3.75245789179	13.4390352404	5.95782145897
0.35	4.41568300755	13.7008346282	6.47495605215
0.4	5.11381470834	14.0983818467	6.84125972232
0.45	5.82939970166	14.4377514234	6.42108786536
0.5	6.5624379875	14.7092470849	6.44802195876
0.55	7.29547627334	15.0486166616	6.98670382666
0.6	8.06342114421	15.4558601538	6.76584426082
0.65	8.84881930761	15.7370520888	6.30257785442
0.7	9.63421747101	16.0570291183	6.32412512914
0.75	10.4545222194	16.3770061479	6.30257785442
0.8	11.2748269679	16.6581980829	6.76045744214
0.85	12.1125850088	17.0654415751	6.95438291458
0.9	12.9852496348	17.4048111518	6.30257785442
0.95	13.8579142608	17.6666105396	6.12481283802
1	14.7480321794	17.9865875692	6.46418241479
1.05	15.6556033904	18.3259571459	6.61501333781
1.1	16.5806278939	18.6653267227	6.46956923347
1.15	17.52310569	18.9853037522	6.15713375009
1.2	18.4830367786	19.24710314	6.44802195876
1.25	19.4429678672	19.5961689904	7.24527112325
1.3	20.4378055409	20.0228050298	7.09444020024
1.35	21.450096507	20.3621746066	5.94166100293
1.4	22.4798407657	20.5948851735	5.16057229448
1.45	23.5095850244	20.8178994668	5.50532868993
1.5	24.5567825756	21.1281802228	6.28641739839
1.55	25.6214334193	21.4675497995	6.74968380478
1.6	26.7035375555	21.8166156499	6.90051472779
1.65	27.8030949843	22.1656815003	6.78739153553
1.7	28.9201057055	22.5050510771	6.46418241479
1.75	30.0545697193	22.8250281066	5.94166100293
1.8	31.2064870257	23.0771312208	5.79083007992
1.85	32.358404332	23.3874119767	5.95782145897
1.9	33.5452282233	23.6976927326	5.79083007992
1.95	34.7320521147	23.9497958468	5.93627418425
2	35.9363292986	24.2697728763	6.42108786536
2.05	37.158059775	24.6091424531	6.57191878837
2.1	38.3972435439	24.9485120299	6.28103057971
2.15	39.6538806053	25.2587927858	5.64538597559
2.2	40.9279709593	25.4915033527	5.45146050314
2.25	42.2020613132	25.7436064669	6.27564376103
2.3	43.4936049597	26.1411536854	6.73352334874
2.35	44.8200551912	26.4805232622	6.07633146991
2.4	46.1465054227	26.7326263764	5.60767824483
2.45	47.4904089468	27.023514585	5.4622341405
2.5	48.8517657633	27.2659214256	5.60767824483
2.55	50.2131225799	27.5762021815	5.91472690954
2.6	51.6093859815	27.8864829374	5.74773553049
2.65	53.0056493831	28.1385860516	5.75312234917
2.7	54.4193660772	28.4488668075	5.94704782161
2.75	55.8505360638	28.7591475634	5.75312234917
2.8	57.299159343	29.0112506776	5.75312234917
2.85	58.7477826221	29.3215314335	5.94166100293
2.9	60.2313124863	29.6318121894	5.69925416238
2.95	61.7148423505	29.8839153036	5.44607368446
3	63.2158255072	30.1844997859	4.82658953638
3.05	64.7342619565	30.4366029001	2.97352391081
3.1	66.2701516982	30.4947805418	0.915759175429
3.15	67.7885881475	30.4462991737	0.231633203196
3.2	69.3070245967	30.5044768154	-0.123896829617
3.25	70.8429143384	30.4850842682	-1.18186801817
3.3	72.3613507877	30.3687289847	-1.87030344535
3.35	73.8797872369	30.2426774276	-1.58695678283
3.4	75.3807703936	30.2000138237	-1.0504296424
3.45	76.8992068429	30.1748035123	-1.06335800723
3.5	78.4001899996	30.0972333233	-1.27990811813
