Vernier Format 2
1_500g.cmbl 11/20/17 4:40 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	7.85398163397	3.45079604576
0.05	0.383972435439	8.04305896961	3.13458978931
0.1	0.802851455917	8.17977642768	2.8846414026
0.15	1.20427718388	8.28061767335	3.45887627378
0.2	1.62315620435	8.52302451391	4.14084751854
0.25	2.05948851735	8.72664625997	4.28467557727
0.3	2.49582083035	8.93996427966	4.46028586621
0.35	2.94960643587	9.20176366746	4.0508876466
0.4	3.42084533391	9.37629659266	3.19438347664
0.45	3.89208423195	9.47325932888	3.18899665796
0.5	4.36332312999	9.64779225408	4.01856673453
0.55	4.85201532054	9.90959164188	4.3094549432
0.6	5.35816080362	10.1132133879	3.96469854774
0.65	5.8643062867	10.2974425868	3.67381033907
0.7	6.3879050623	10.471975512	3.52836623474
0.75	6.9115038379	10.6465084372	3.49604532267
0.8	7.45255590602	10.8210413624	3.49065850399
0.85	7.99360797413	10.9955742876	3.49604532267
0.9	8.55211333477	11.1701072128	3.52836623474
0.95	9.11061869541	11.344640138	3.67919715775
1	9.68657734857	11.5288693368	4.00240627849
1.05	10.2625360017	11.7324910829	4.4872199596
1.1	10.8559479474	12.0039867443	4.45489904753
1.15	11.4668131856	12.2076084903	3.81925444341
1.2	12.0776784238	12.3821414155	3.205157114
1.25	12.7059969545	12.5275855199	2.71495661421
1.3	13.3343154852	12.6148519825	3.01123164156
1.35	13.962634016	12.7893849077	4.01856673453
1.4	14.6084058392	13.0511842955	4.4872199596
1.45	15.271630955	13.2645023152	4.43873859149
1.5	15.9348560707	13.4778203348	4.4872199596
1.55	16.615534479	13.7396197226	4.01856673453
1.6	17.3136661798	13.9141526478	3.00584482288
1.65	18.0117978806	14.0014191104	2.67724888346
1.7	18.7099295814	14.1468632148	3.01661846024
1.75	19.4255145747	14.3116998664	3.3075066689
1.8	20.141099568	14.4862327916	3.45833759191
1.85	20.8741378539	14.6607657168	3.52297941606
1.9	21.6071761397	14.835298642	3.67381033907
1.95	22.357667718	15.0195278408	3.96469854774
2	23.1081592964	15.2231495868	4.3094549432
2.05	23.8761041673	15.4849489746	4.01856673453
2.1	24.6615023307	15.6594818998	3.18360983929
2.15	25.4469004941	15.7564446361	3.15128892721
2.2	26.2322986575	15.9309775613	3.83541489944
2.25	27.0351501134	16.1830806754	3.83541489944
2.3	27.8554548618	16.3576136006	3.14590210853
2.35	28.6757596103	16.4545763369	3.14590210853
2.4	29.4960643587	16.6291092621	3.83541489944
2.45	30.3338223997	16.8812123762	3.83541489944
2.5	31.1890337331	17.0557453014	3.15128892721
2.55	32.0442450666	17.1527080377	3.18360983929
2.6	32.8994564001	17.3272409629	4.01317991585
2.65	33.7721210261	17.5890403507	4.27174721244
2.7	34.6622389446	17.7926620967	3.78154671265
2.75	35.5523568631	17.9671950219	3.19977029532
2.8	36.4599280742	18.1126391263	2.71495661421
2.85	37.3674992852	18.1999055889	3.00584482288
2.9	38.2750704962	18.3744385141	3.9754721851
2.95	39.2000949998	18.6362379019	4.26636039376
3	40.1425727959	18.8398596479	3.78154671265
3.05	41.0850505919	19.0143925731	3.19977029532
3.1	42.0449816805	19.1598366774	2.71495661421
3.15	43.0049127691	19.24710314	3.00584482288
3.2	43.9648438577	19.4216360652	3.98085900378
3.25	44.9422282389	19.683435453	4.30406812452
3.3	45.9370659125	19.8870571991	3.95931172906
3.35	46.9319035861	20.0712863979	3.63610260832
3.4	47.9441945523	20.2458193231	3.34521439966
3.45	48.9564855184	20.4106559747	3.02200527892
3.5	49.9862297771	20.556100079	2.67724888346
3.55	51.0159740358	20.6433665416	3.0004580042
3.6	52.0457182945	20.8178994668	3.9754721851
3.65	53.0929158457	21.0796988546	4.26636039376
3.7	54.1575666894	21.2833206007	3.77615989398
3.75	55.2222175331	21.4578535259	3.16206256457
3.8	56.3043216693	21.6032976302	2.53180477913
3.85	57.3864258056	21.6808678192	2.53180477913
3.9	58.4685299418	21.8263119236	3.16206256457
3.95	59.5680873706	22.0008448488	3.77615989398
4	60.6676447993	22.2044665948	4.26636039376
4.05	61.7846555206	22.4662659826	3.9754721851
4.1	62.9191195344	22.6407989078	2.99507118552
4.15	64.0535835482	22.7280653704	2.63415433403
4.2	65.188047562	22.8735094747	2.78498525704
4.25	66.3399648683	23.0286498527	2.5641256912
4.3	67.4918821746	23.1643976834	1.70762152124
4.35	68.6612527735	23.2031827779	0.734762067815
4.4	69.8131700798	23.2128790515	0.211163292216
4.45	70.9825406786	23.2128790515	-0.0721833702989
4.5	72.1344579849	23.2070612874	-0.316744938326
4.55	73.3038285838	23.1934865043	-0.751999887589
4.6	74.4557458901	23.1159163153	-1.18725483685
