Vernier Format 2
1_500g.cmbl 11/20/17 4:54 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	4.90631445283	1.34454994228
0.05	0.244346095279	4.95479582094	1.75825761682
0.1	0.488692190558	5.06727259496	2.16873320016
0.15	0.750491578358	5.19720266149	2.19028047488
0.2	1.01229096616	5.27477285047	2.4197589506
0.25	1.27409035396	5.4202169548	2.93258408884
0.3	1.55334303427	5.58505360638	3.11896801514
0.35	1.83259571459	5.74989025796	2.97891072948
0.4	2.12930168743	5.89533436229	2.6664752461
0.45	2.42600766027	5.98260082489	2.96275027345
0.5	2.72271363311	6.15713375009	3.79232035001
0.55	3.03687289847	6.40923686427	3.79232035001
0.6	3.36848545635	6.58376978947	2.96275027345
0.65	3.70009801423	6.67103625207	2.67186206478
0.7	4.03171057211	6.8164803564	3.01661846024
0.75	4.38077642251	6.98131700798	3.30211985022
0.8	4.7298422729	7.15584993318	3.41524304248
0.85	5.09636141582	7.33038285838	3.29673303154
0.9	5.46288055874	7.49521950995	2.97891072948
0.95	5.84685299418	7.64066361429	2.4887102297
1	6.23082542962	7.71823380326	2.48332341102
1.05	6.61479786506	7.8636779076	2.94120299873
1.1	7.01622359302	8.02851455917	3.11358119646
1.15	7.41764932098	8.19335121075	2.94120299873
1.2	7.83652834145	8.33879531508	2.48332341102
1.25	8.25540736193	8.41636550406	2.4887102297
1.3	8.67428638241	8.56180960839	2.97891072948
1.35	9.11061869541	8.72664625997	3.30211985022
1.4	9.54695100841	8.90117918517	3.45295077324
1.45	10.0007366139	9.07571211037	3.47988486663
1.5	10.4545222194	9.25024503557	3.45295077324
1.55	10.9257611175	9.42477796077	3.30211985022
1.6	11.3970000155	9.58961461235	2.97891072948
1.65	11.8856922061	9.73505871668	2.4887102297
1.7	12.3743843966	9.81262890566	2.48332341102
1.75	12.8630765872	9.95807300999	2.94120299873
1.8	13.3692220703	10.1229096616	3.11358119646
1.85	13.8753675534	10.2877463131	2.94120299873
1.9	14.398966329	10.4331904175	2.48332341102
1.95	14.9225651046	10.5107606065	2.4887102297
2	15.4461638801	10.6562047108	2.97891072948
2.05	15.9872159483	10.8210413624	3.29673303154
2.1	16.5282680164	10.9955742876	3.41524304248
2.15	17.086773377	11.1701072128	3.29673303154
2.2	17.6452787377	11.3349438643	2.97891072948
2.25	18.2212373908	11.4803879687	2.4887102297
2.3	18.797196044	11.5579581577	2.48332341102
2.35	19.3731546971	11.703402262	2.94120299873
2.4	19.9665666428	11.8682389136	3.11358119646
2.45	20.5599785885	12.0330755651	2.94120299873
2.5	21.1708438267	12.1785196695	2.48332341102
2.55	21.7817090649	12.2560898584	2.4887102297
2.6	22.3925743031	12.4015339628	2.97891072948
2.65	23.0208928338	12.5663706144	3.29673303154
2.7	23.6492113645	12.7409035396	3.41524304248
2.75	24.2949831878	12.9154364648	3.29673303154
2.8	24.940755011	13.0802731163	2.97352391081
2.85	25.6039801268	13.2257172207	2.45638931762
2.9	26.2672052425	13.3032874096	2.33787930668
2.95	26.9304303583	13.4390352404	2.65031479007
3	27.6111087666	13.5844793447	2.76343798232
3.05	28.2917871748	13.6911383545	3.16206256457
3.1	28.9724655831	13.9238489215	2.84962708119
3.15	29.6880505764	14.0692930258	0.452492769036
3.2	30.3861822772	14.0499004786	-4.02934037189
3.25	31.1017672705	13.7687085435	-10.7413164459
3.3	31.7824456788	13.0317917482	-18.1643525856
3.35	32.4282175021	11.8197575455	-22.4921227123
3.4	32.9692695702	10.5010643328	-20.9773492997
3.45	33.4579617607	9.56052579148	-15.8027712767
3.5	33.9117473662	8.96517459108	-11.2412132193
3.55	34.3480796792	8.54241706115	-8.42983255076
3.6	34.7495054072	8.24183257886	-6.88219954428
