Vernier Format 2
1_500g.cmbl 11/20/17 4:31 PM .
Latest
Time	Angle	Velocity	Acceleration
t	Angle	v	a
s	rad	rad/s	rad/s²

0	0	30.232981154	7.24958057819
0.05	1.50098315672	30.5481100467	8.70886975833
0.1	3.03687289847	30.9970475154	10.8064969519
0.15	4.59021593275	31.6292445556	12.7953104082
0.2	6.19591884458	32.3758576245	13.0851212531
0.25	7.83652834145	32.9770265891	12.5846857979
0.3	9.49459113085	33.56849928	13.106129846
0.35	11.1875605053	34.2569347072	14.113464939
0.4	12.9154364648	35.032636597	14.2265881312
0.45	14.6956723018	35.7307682978	13.391631236
0.5	16.4933614313	36.341633536	12.955298923
0.55	18.3259571459	37.0009801423	12.971459379
0.6	20.1934594456	37.6603267486	12.7452129945
0.65	22.0958683302	38.2614957132	12.7721470879
0.7	24.0157305074	38.9208423195	13.1115166647
0.75	25.9879525622	39.5898851994	13.2084794009
0.8	27.9776279095	40.2201429848	13.5478489777
0.85	30.0022098418	40.9667560538	13.4185653294
0.9	32.0791516517	41.6261026601	12.2442388574
0.95	34.173546754	42.140005162	11.9102560993
1	36.285395149	42.7702629475	12.3573620496
1.05	38.4496034214	43.4199132802	12.0018320168
1.1	40.6312649864	44.0016896975	10.7467032646
1.15	42.8478331365	44.5640735676	7.94017073284
1.2	45.0993078715	44.8743543235	3.71151806983
1.25	47.3507826066	44.8743543235	0.527908230541
1.3	49.5848040492	44.8452655026	-1.03965600505
1.35	51.8362787842	44.7773915873	-2.3594265814
1.4	54.0703002268	44.5737698412	-2.92504254269
1.45	56.2868683768	44.4671108314	-3.1028075591
1.5	58.5208898194	44.2925779062	-3.64687624568
1.55	60.7200046769	44.0598673392	-3.48527168531
1.6	62.9191195344	43.9435120558	-3.29673303154
1.65	65.1182343919	43.7689791306	-3.68997079511
1.7	67.2998959569	43.5362685636	-3.52836623474
1.75	69.4641042294	43.4199132802	-3.46911122927
1.8	71.6457657944	43.2356840813	-4.09398219604
1.85	73.7925207743	42.9738846935	-4.02395355321
1.9	75.9392757543	42.7896554947	-3.19330611291
1.95	78.0685774417	42.653907664	-2.26515725452
2	80.1978791291	42.6054262959	-1.50830923012
